fatura_id,customerID,data_vencimento,data_pagamento,valor_fatura,status
INV-0050586,9481-WHGWY,2023-07-15,2023-07-14,75.74,Pago em Dia
INV-0050587,9481-WHGWY,2023-06-15,2023-06-10,75.35,Pago em Dia
INV-0050588,9481-WHGWY,2023-05-15,2023-05-08,76.13,Pago em Dia
INV-0050589,9481-WHGWY,2023-04-15,2023-04-09,74.8,Pago em Dia
INV-0050590,9481-WHGWY,2023-03-15,2023-03-14,74.57,Pago em Dia
INV-0050591,9481-WHGWY,2023-02-15,2023-02-12,73.46,Pago em Dia
INV-0050592,9481-WHGWY,2023-01-15,2023-01-10,77.44,Pago em Dia
INV-0050593,9481-WHGWY,2022-12-15,2022-12-12,75.39,Pago em Dia
INV-0050594,9481-WHGWY,2022-11-15,2022-11-14,76.8,Pago em Dia
INV-0050595,9481-WHGWY,2022-10-15,2022-10-09,76.89,Pago em Dia
INV-0050596,9481-WHGWY,2022-09-15,2022-09-09,75.66,Pago em Dia
INV-0050597,9481-WHGWY,2022-08-15,2022-08-13,76.9,Pago em Dia
INV-0050598,9481-WHGWY,2022-07-15,2022-07-14,73.52,Pago em Dia
INV-0050599,9481-WHGWY,2022-06-15,2022-06-13,76.03,Pago em Dia
INV-0050600,9481-WHGWY,2022-05-15,2022-05-14,73.92,Pago em Dia
INV-0050601,9481-WHGWY,2022-04-15,2022-04-08,74.52,Pago em Dia
INV-0050602,9481-WHGWY,2022-03-15,2022-03-13,75.79,Pago em Dia
INV-0050603,9481-WHGWY,2022-02-15,2022-02-14,75.54,Pago em Dia
INV-0050604,9481-WHGWY,2022-01-15,2022-01-13,74.89,Pago em Dia
INV-0050605,9481-WHGWY,2021-12-15,2021-12-12,74.56,Pago em Dia
INV-0050606,9481-WHGWY,2021-11-15,2021-11-10,72.5,Pago em Dia
INV-0050607,9481-WHGWY,2021-10-15,2021-10-09,76.09,Pago em Dia
INV-0050608,9481-WHGWY,2021-09-15,2021-09-10,76.65,Pago em Dia
INV-0050609,9481-WHGWY,2021-08-15,2021-08-13,75.91,Pago em Dia
INV-0050610,9481-WHGWY,2021-07-15,2021-07-14,76.56,Pago em Dia
INV-0050611,9481-WHGWY,2021-06-15,2021-06-12,78.14,Pago em Dia
INV-0050612,9481-WHGWY,2021-05-15,2021-05-10,75.24,Pago em Dia
INV-0050613,9481-WHGWY,2021-04-15,2021-04-23,76.0,Pago com Atraso
INV-0050614,9481-WHGWY,2021-03-15,2021-03-09,75.34,Pago em Dia
INV-0050615,9481-WHGWY,2021-02-15,2021-02-11,74.21,Pago em Dia
INV-0050616,9481-WHGWY,2021-01-15,2021-01-11,74.88,Pago em Dia
INV-0050617,9481-WHGWY,2020-12-15,2020-12-14,75.36,Pago em Dia
INV-0050618,9481-WHGWY,2020-11-15,2020-11-09,77.51,Pago em Dia
INV-0050619,9481-WHGWY,2020-10-15,2020-10-14,74.84,Pago em Dia
INV-0050620,9481-WHGWY,2020-09-15,2020-09-13,73.43,Pago em Dia
INV-0050621,9481-WHGWY,2020-08-15,2020-08-08,75.46,Pago em Dia
INV-0050622,9481-WHGWY,2020-07-15,2020-07-13,74.05,Pago em Dia
INV-0050623,9481-WHGWY,2020-06-15,2020-06-08,74.72,Pago em Dia
INV-0050624,9481-WHGWY,2020-05-15,2020-05-26,75.99,Pago com Atraso
INV-0050625,9481-WHGWY,2020-04-15,2020-04-14,74.9,Pago em Dia
INV-0050626,9481-WHGWY,2020-03-15,2020-03-08,76.95,Pago em Dia
INV-0050627,9481-WHGWY,2020-02-15,2020-02-09,73.34,Pago em Dia
INV-0050628,4646-QZXTF,2025-11-15,2025-11-12,84.13,Pago em Dia
INV-0050629,4646-QZXTF,2025-10-15,2025-10-11,81.29,Pago em Dia
INV-0050630,4646-QZXTF,2025-09-15,2025-09-10,80.16,Pago em Dia
INV-0050631,4646-QZXTF,2025-08-15,2025-08-10,81.78,Pago em Dia
INV-0050632,4646-QZXTF,2025-07-15,2025-07-13,81.22,Pago em Dia
INV-0050633,4646-QZXTF,2025-06-15,2025-06-10,80.25,Pago em Dia
INV-0050634,4646-QZXTF,2025-05-15,2025-05-14,81.07,Pago em Dia
INV-0050635,2436-QBZFP,2025-11-15,2025-11-14,39.32,Pago em Dia
INV-0050636,2436-QBZFP,2025-10-15,2025-10-08,37.94,Pago em Dia
INV-0050637,2436-QBZFP,2025-09-15,2025-09-11,39.63,Pago em Dia
INV-0050638,2436-QBZFP,2025-08-15,2025-08-10,38.62,Pago em Dia
INV-0050639,2436-QBZFP,2025-07-15,2025-07-22,39.49,Pago com Atraso
INV-0050640,2436-QBZFP,2025-06-15,2025-06-08,37.09,Pago em Dia
INV-0050641,2436-QBZFP,2025-05-15,2025-05-08,37.93,Pago em Dia
INV-0050642,2436-QBZFP,2025-04-15,2025-04-11,39.15,Pago em Dia
INV-0050643,2436-QBZFP,2025-03-15,2025-03-08,39.82,Pago em Dia
INV-0050644,2436-QBZFP,2025-02-15,2025-02-12,39.64,Pago em Dia
INV-0050645,2436-QBZFP,2025-01-15,2025-01-13,38.21,Pago em Dia
INV-0050646,2436-QBZFP,2024-12-15,2024-12-09,39.66,Pago em Dia
INV-0050647,2436-QBZFP,2024-11-15,2024-11-11,38.58,Pago em Dia
INV-0050648,2436-QBZFP,2024-10-15,2024-11-03,39.94,Pago com Atraso
INV-0050649,2436-QBZFP,2024-09-15,2024-09-09,39.7,Pago em Dia
INV-0050650,2436-QBZFP,2024-08-15,2024-08-08,40.62,Pago em Dia
INV-0050651,2436-QBZFP,2024-07-15,2024-07-12,40.25,Pago em Dia
INV-0050652,2436-QBZFP,2024-06-15,2024-06-22,39.59,Pago com Atraso
INV-0050653,2436-QBZFP,2024-05-15,2024-05-14,39.3,Pago em Dia
INV-0050654,2436-QBZFP,2024-04-15,2024-04-17,41.01,Pago com Atraso
INV-0050655,2436-QBZFP,2024-03-15,2024-03-13,40.37,Pago em Dia
INV-0050656,2436-QBZFP,2024-02-15,2024-02-10,39.06,Pago em Dia
INV-0050657,7219-TLZHO,2025-11-15,2025-11-14,21.04,Pago em Dia
INV-0050658,7219-TLZHO,2025-10-15,2025-10-13,21.2,Pago em Dia
INV-0050659,7219-TLZHO,2025-09-15,2025-09-10,20.82,Pago em Dia
INV-0050660,7219-TLZHO,2025-08-15,2025-08-28,20.25,Pago com Atraso
INV-0050661,4616-EWBNJ,2025-11-15,2025-11-14,19.7,Pago em Dia
INV-0050662,4616-EWBNJ,2025-10-15,2025-10-08,19.69,Pago em Dia
INV-0050663,4616-EWBNJ,2025-09-15,2025-09-13,20.2,Pago em Dia
INV-0050664,4616-EWBNJ,2025-08-15,2025-08-08,20.25,Pago em Dia
INV-0050665,4616-EWBNJ,2025-07-15,2025-07-08,20.07,Pago em Dia
INV-0050666,4616-EWBNJ,2025-06-15,2025-06-13,19.87,Pago em Dia
INV-0050667,4616-EWBNJ,2025-05-15,2025-05-12,19.37,Pago em Dia
INV-0050668,4616-EWBNJ,2025-04-15,2025-04-14,20.49,Pago em Dia
INV-0050669,4616-EWBNJ,2025-03-15,2025-03-11,19.6,Pago em Dia
INV-0050670,4616-EWBNJ,2025-02-15,2025-02-14,19.75,Pago em Dia
INV-0050671,4616-EWBNJ,2025-01-15,2025-01-12,20.28,Pago em Dia
INV-0050672,4616-EWBNJ,2024-12-15,2024-12-11,19.81,Pago em Dia
INV-0050673,4616-EWBNJ,2024-11-15,2024-11-08,20.88,Pago em Dia
INV-0050674,4616-EWBNJ,2024-10-15,2024-10-12,19.68,Pago em Dia
INV-0050675,4616-EWBNJ,2024-09-15,2024-09-10,20.19,Pago em Dia
INV-0050676,4616-EWBNJ,2024-08-15,2024-08-09,20.43,Pago em Dia
INV-0050677,5854-KSRBJ,2025-11-15,2025-11-17,25.37,Pago com Atraso
INV-0050678,5854-KSRBJ,2025-10-15,2025-10-14,26.15,Pago em Dia
INV-0050679,5854-KSRBJ,2025-09-15,2025-09-08,26.3,Pago em Dia
INV-0050680,5854-KSRBJ,2025-08-15,2025-08-10,25.25,Pago em Dia
INV-0050681,5854-KSRBJ,2025-07-15,2025-07-27,24.94,Pago com Atraso
INV-0050682,5854-KSRBJ,2025-06-15,2025-06-29,24.53,Pago com Atraso
INV-0050683,5854-KSRBJ,2025-05-15,2025-05-08,25.13,Pago em Dia
INV-0050684,5854-KSRBJ,2025-04-15,2025-04-13,26.11,Pago em Dia
INV-0050685,5854-KSRBJ,2025-03-15,2025-03-09,26.11,Pago em Dia
INV-0050686,5854-KSRBJ,2025-02-15,2025-02-13,25.08,Pago em Dia
INV-0050687,5854-KSRBJ,2025-01-15,2025-01-11,26.35,Pago em Dia
INV-0050688,5854-KSRBJ,2024-12-15,2024-12-10,25.42,Pago em Dia
INV-0050689,5854-KSRBJ,2024-11-15,2024-11-13,25.33,Pago em Dia
INV-0050690,5854-KSRBJ,2024-10-15,2024-10-09,25.52,Pago em Dia
INV-0050691,5854-KSRBJ,2024-09-15,2024-09-13,25.82,Pago em Dia
INV-0050692,5854-KSRBJ,2024-08-15,2024-08-12,25.65,Pago em Dia
INV-0050693,5854-KSRBJ,2024-07-15,2024-08-04,24.88,Pago com Atraso
INV-0050694,5854-KSRBJ,2024-06-15,2024-06-13,25.63,Pago em Dia
INV-0050695,5854-KSRBJ,2024-05-15,2024-05-09,26.01,Pago em Dia
INV-0050696,5854-KSRBJ,2024-04-15,2024-04-08,24.98,Pago em Dia
INV-0050697,5854-KSRBJ,2024-03-15,2024-03-10,25.32,Pago em Dia
INV-0050698,5854-KSRBJ,2024-02-15,2024-02-23,26.42,Pago com Atraso
INV-0050699,5854-KSRBJ,2024-01-15,2024-01-11,25.55,Pago em Dia
INV-0050700,5854-KSRBJ,2023-12-15,2023-12-12,26.57,Pago em Dia
INV-0050701,5854-KSRBJ,2023-11-15,2023-11-11,25.03,Pago em Dia
INV-0050702,5854-KSRBJ,2023-10-15,2023-10-14,25.21,Pago em Dia
INV-0050703,5854-KSRBJ,2023-09-15,2023-09-09,26.27,Pago em Dia
INV-0050704,5854-KSRBJ,2023-08-15,2023-08-12,25.35,Pago em Dia
INV-0050705,5854-KSRBJ,2023-07-15,2023-07-24,25.54,Pago com Atraso
INV-0050706,5854-KSRBJ,2023-06-15,2023-06-08,24.75,Pago em Dia
INV-0050707,5854-KSRBJ,2023-05-15,2023-05-14,25.66,Pago em Dia
INV-0050708,5854-KSRBJ,2023-04-15,2023-04-13,26.28,Pago em Dia
INV-0050709,5854-KSRBJ,2023-03-15,2023-03-14,24.47,Pago em Dia
INV-0050710,5854-KSRBJ,2023-02-15,2023-02-12,25.09,Pago em Dia
INV-0050711,5854-KSRBJ,2023-01-15,2023-01-13,25.24,Pago em Dia
INV-0050712,5854-KSRBJ,2022-12-15,2022-12-11,24.63,Pago em Dia
INV-0050713,5854-KSRBJ,2022-11-15,2022-11-25,26.09,Pago com Atraso
INV-0050714,5854-KSRBJ,2022-10-15,2022-10-12,24.28,Pago em Dia
INV-0050715,5854-KSRBJ,2022-09-15,2022-09-18,24.87,Pago com Atraso
INV-0050716,5854-KSRBJ,2022-08-15,2022-08-21,26.89,Pago com Atraso
INV-0050717,5854-KSRBJ,2022-07-15,2022-07-10,25.7,Pago em Dia
INV-0050718,5854-KSRBJ,2022-06-15,2022-06-10,26.26,Pago em Dia
INV-0050719,5854-KSRBJ,2022-05-15,2022-05-24,25.38,Pago com Atraso
INV-0050720,5854-KSRBJ,2022-04-15,2022-04-11,24.63,Pago em Dia
INV-0050721,5854-KSRBJ,2022-03-15,2022-03-10,26.03,Pago em Dia
INV-0050722,5854-KSRBJ,2022-02-15,2022-02-08,26.07,Pago em Dia
INV-0050723,5854-KSRBJ,2022-01-15,2022-01-14,24.91,Pago em Dia
INV-0050724,5854-KSRBJ,2021-12-15,2021-12-09,25.96,Pago em Dia
INV-0050725,5854-KSRBJ,2021-11-15,2021-11-08,25.43,Pago em Dia
INV-0050726,5854-KSRBJ,2021-10-15,2021-10-19,25.47,Pago com Atraso
INV-0050727,5854-KSRBJ,2021-09-15,2021-09-13,24.92,Pago em Dia
INV-0050728,5854-KSRBJ,2021-08-15,2021-08-14,24.02,Pago em Dia
INV-0050729,5854-KSRBJ,2021-07-15,2021-07-10,25.73,Pago em Dia
INV-0050730,5854-KSRBJ,2021-06-15,2021-06-09,24.96,Pago em Dia
INV-0050731,5854-KSRBJ,2021-05-15,2021-05-14,25.04,Pago em Dia
INV-0050732,5854-KSRBJ,2021-04-15,2021-04-11,25.58,Pago em Dia
INV-0050733,5854-KSRBJ,2021-03-15,2021-03-11,24.89,Pago em Dia
INV-0050734,5854-KSRBJ,2021-02-15,2021-03-07,25.14,Pago com Atraso
INV-0050735,5854-KSRBJ,2021-01-15,2021-01-08,26.03,Pago em Dia
INV-0050736,5854-KSRBJ,2020-12-15,2020-12-13,25.33,Pago em Dia
INV-0050737,5854-KSRBJ,2020-11-15,2020-11-14,25.04,Pago em Dia
INV-0050738,5854-KSRBJ,2020-10-15,2020-10-14,24.72,Pago em Dia
INV-0050739,5854-KSRBJ,2020-09-15,2020-09-13,25.65,Pago em Dia
INV-0050740,5854-KSRBJ,2020-08-15,2020-08-11,25.0,Pago em Dia
INV-0050741,5854-KSRBJ,2020-07-15,2020-07-12,24.93,Pago em Dia
INV-0050742,5854-KSRBJ,2020-06-15,2020-06-09,25.91,Pago em Dia
INV-0050743,5854-KSRBJ,2020-05-15,2020-05-12,25.2,Pago em Dia
INV-0050744,5854-KSRBJ,2020-04-15,2020-04-08,26.79,Pago em Dia
INV-0050745,5854-KSRBJ,2020-03-15,2020-03-12,25.05,Pago em Dia
INV-0050746,5854-KSRBJ,2020-02-15,2020-02-13,25.79,Pago em Dia
INV-0050747,3096-GKWEB,2025-11-15,2025-11-10,95.96,Pago em Dia
INV-0050748,3096-GKWEB,2025-10-15,2025-10-11,89.44,Pago em Dia
INV-0050749,3096-GKWEB,2025-09-15,2025-09-11,92.0,Pago em Dia
INV-0050750,3096-GKWEB,2025-08-15,2025-08-12,97.03,Pago em Dia
INV-0050751,3096-GKWEB,2025-07-15,2025-07-12,93.37,Pago em Dia
INV-0050752,3096-GKWEB,2025-06-15,2025-06-27,95.69,Pago com Atraso
INV-0050753,3096-GKWEB,2025-05-15,2025-05-14,95.74,Pago em Dia
INV-0050754,3096-GKWEB,2025-04-15,2025-04-11,96.67,Pago em Dia
INV-0050755,3096-GKWEB,2025-03-15,2025-03-13,93.77,Pago em Dia
INV-0050756,3096-GKWEB,2025-02-15,2025-02-12,94.72,Pago em Dia
INV-0050757,3096-GKWEB,2025-01-15,2025-01-19,95.56,Pago com Atraso
INV-0050758,3096-GKWEB,2024-12-15,2024-12-14,97.34,Pago em Dia
INV-0050759,3096-GKWEB,2024-11-15,2024-11-08,94.27,Pago em Dia
INV-0050760,3096-GKWEB,2024-10-15,2024-10-12,93.79,Pago em Dia
INV-0050761,3096-GKWEB,2024-09-15,2024-09-11,90.98,Pago em Dia
INV-0050762,3096-GKWEB,2024-08-15,2024-08-08,94.74,Pago em Dia
INV-0050763,3096-GKWEB,2024-07-15,2024-07-11,95.09,Pago em Dia
INV-0050764,3096-GKWEB,2024-06-15,2024-06-14,96.88,Pago em Dia
INV-0050765,8200-LGKSR,2025-11-15,2025-11-12,81.23,Pago em Dia
INV-0050766,8200-LGKSR,2025-10-15,2025-10-11,84.2,Pago em Dia
INV-0050767,8200-LGKSR,2025-09-15,2025-09-14,83.35,Pago em Dia
INV-0050768,8200-LGKSR,2025-08-15,2025-08-14,82.84,Pago em Dia
INV-0050769,8200-LGKSR,2025-07-15,2025-07-11,84.93,Pago em Dia
INV-0050770,8200-LGKSR,2025-06-15,2025-06-12,86.19,Pago em Dia
INV-0050771,8200-LGKSR,2025-05-15,2025-05-13,84.38,Pago em Dia
INV-0050772,8200-LGKSR,2025-04-15,2025-04-13,82.59,Pago em Dia
INV-0050773,8200-LGKSR,2025-03-15,2025-03-14,82.71,Pago em Dia
INV-0050774,8200-LGKSR,2025-02-15,2025-02-10,81.58,Pago em Dia
INV-0050775,8200-LGKSR,2025-01-15,2025-01-08,81.89,Pago em Dia
INV-0050776,8200-LGKSR,2024-12-15,2024-12-14,81.38,Pago em Dia
INV-0050777,8200-LGKSR,2024-11-15,2024-11-08,81.68,Pago em Dia
INV-0050778,8200-LGKSR,2024-10-15,2024-10-24,84.47,Pago com Atraso
INV-0050779,8200-LGKSR,2024-09-15,2024-09-10,82.58,Pago em Dia
INV-0050780,8200-LGKSR,2024-08-15,2024-08-10,84.84,Pago em Dia
INV-0050781,8200-LGKSR,2024-07-15,2024-07-10,84.01,Pago em Dia
INV-0050782,8200-LGKSR,2024-06-15,2024-06-12,81.58,Pago em Dia
INV-0050783,8200-LGKSR,2024-05-15,2024-05-13,85.75,Pago em Dia
INV-0050784,8200-LGKSR,2024-04-15,2024-04-09,84.46,Pago em Dia
INV-0050785,8200-LGKSR,2024-03-15,2024-03-13,82.1,Pago em Dia
INV-0050786,8200-LGKSR,2024-02-15,2024-02-12,83.43,Pago em Dia
INV-0050787,8200-LGKSR,2024-01-15,2024-01-10,84.05,Pago em Dia
INV-0050788,8200-LGKSR,2023-12-15,2023-12-13,80.68,Pago em Dia
INV-0050789,8200-LGKSR,2023-11-15,2023-11-10,83.06,Pago em Dia
INV-0050790,8200-LGKSR,2023-10-15,2023-10-23,83.52,Pago com Atraso
INV-0050791,8200-LGKSR,2023-09-15,2023-09-24,83.71,Pago com Atraso
INV-0050792,8200-LGKSR,2023-08-15,2023-08-12,86.43,Pago em Dia
INV-0050793,8200-LGKSR,2023-07-15,2023-07-11,83.07,Pago em Dia
INV-0050794,8200-LGKSR,2023-06-15,2023-06-11,84.46,Pago em Dia
INV-0050795,8200-LGKSR,2023-05-15,2023-05-14,83.82,Pago em Dia
INV-0050796,8200-LGKSR,2023-04-15,2023-05-04,81.69,Pago com Atraso
INV-0050797,8200-LGKSR,2023-03-15,2023-04-04,85.0,Pago com Atraso
INV-0050798,8200-LGKSR,2023-02-15,2023-02-09,83.75,Pago em Dia
INV-0050799,8200-LGKSR,2023-01-15,2023-01-09,81.7,Pago em Dia
INV-0050800,8200-LGKSR,2022-12-15,2022-12-14,84.64,Pago em Dia
INV-0050801,8200-LGKSR,2022-11-15,2022-12-03,83.54,Pago com Atraso
INV-0050802,8200-LGKSR,2022-10-15,2022-10-12,83.36,Pago em Dia
INV-0050803,8200-LGKSR,2022-09-15,2022-10-04,85.16,Pago com Atraso
INV-0050804,8200-LGKSR,2022-08-15,2022-08-29,84.24,Pago com Atraso
INV-0050805,8200-LGKSR,2022-07-15,2022-07-13,82.67,Pago em Dia
INV-0050806,8200-LGKSR,2022-06-15,2022-06-08,82.29,Pago em Dia
INV-0050807,8200-LGKSR,2022-05-15,2022-05-13,82.84,Pago em Dia
INV-0050808,8200-LGKSR,2022-04-15,2022-04-13,80.74,Pago em Dia
INV-0050809,8200-LGKSR,2022-03-15,2022-03-12,82.44,Pago em Dia
INV-0050810,8200-LGKSR,2022-02-15,2022-02-13,83.42,Pago em Dia
INV-0050811,8200-LGKSR,2022-01-15,2022-01-18,84.18,Pago com Atraso
INV-0050812,8200-LGKSR,2021-12-15,2021-12-10,85.45,Pago em Dia
INV-0050813,8200-LGKSR,2021-11-15,2021-11-13,79.89,Pago em Dia
INV-0050814,8200-LGKSR,2021-10-15,2021-10-11,83.47,Pago em Dia
INV-0050815,8200-LGKSR,2021-09-15,2021-09-13,82.69,Pago em Dia
INV-0050816,8200-LGKSR,2021-08-15,2021-09-04,84.24,Pago com Atraso
INV-0050817,8200-LGKSR,2021-07-15,2021-07-13,84.12,Pago em Dia
INV-0050818,8200-LGKSR,2021-06-15,2021-06-24,82.61,Pago com Atraso
INV-0050819,8200-LGKSR,2021-05-15,2021-05-11,81.85,Pago em Dia
INV-0050820,8200-LGKSR,2021-04-15,2021-04-13,82.92,Pago em Dia
INV-0050821,8200-LGKSR,2021-03-15,2021-04-02,83.92,Pago com Atraso
INV-0050822,8200-LGKSR,2021-02-15,2021-02-08,85.22,Pago em Dia
INV-0050823,8200-LGKSR,2021-01-15,2021-01-10,81.12,Pago em Dia
INV-0050824,8200-LGKSR,2020-12-15,2020-12-16,82.31,Pago com Atraso
INV-0050825,8200-LGKSR,2020-11-15,2020-11-12,83.46,Pago em Dia
INV-0050826,8200-LGKSR,2020-10-15,2020-10-12,82.62,Pago em Dia
INV-0050827,8200-LGKSR,2020-09-15,2020-09-30,83.77,Pago com Atraso
INV-0050828,8200-LGKSR,2020-08-15,2020-08-09,83.58,Pago em Dia
INV-0050829,8200-LGKSR,2020-07-15,2020-07-14,83.51,Pago em Dia
INV-0050830,8200-LGKSR,2020-06-15,2020-06-12,83.46,Pago em Dia
INV-0050831,8200-LGKSR,2020-05-15,2020-05-13,84.06,Pago em Dia
INV-0050832,8200-LGKSR,2020-04-15,2020-04-28,84.18,Pago com Atraso
INV-0050833,8200-LGKSR,2020-03-15,2020-03-22,83.23,Pago com Atraso
INV-0050834,8200-LGKSR,2020-02-15,2020-03-02,82.64,Pago com Atraso
INV-0050835,8200-LGKSR,2020-01-15,2020-01-13,78.73,Pago em Dia
INV-0050836,2703-AMTUL,2025-11-15,2025-11-12,53.77,Pago em Dia
INV-0050837,2703-AMTUL,2025-10-15,2025-10-28,54.01,Pago com Atraso
INV-0050838,2703-AMTUL,2025-09-15,2025-09-20,55.68,Pago com Atraso
INV-0050839,2703-AMTUL,2025-08-15,2025-08-14,54.18,Pago em Dia
INV-0050840,2703-AMTUL,2025-07-15,2025-07-25,53.57,Pago com Atraso
INV-0050841,2703-AMTUL,2025-06-15,2025-06-09,52.88,Pago em Dia
INV-0050842,2703-AMTUL,2025-05-15,2025-05-12,54.42,Pago em Dia
INV-0050843,2703-AMTUL,2025-04-15,2025-04-13,52.49,Pago em Dia
INV-0050844,2703-AMTUL,2025-03-15,2025-03-08,52.86,Pago em Dia
INV-0050845,2703-AMTUL,2025-02-15,2025-02-14,55.01,Pago em Dia
INV-0050846,2703-AMTUL,2025-01-15,2025-01-11,52.95,Pago em Dia
INV-0050847,2703-AMTUL,2024-12-15,2024-12-08,53.78,Pago em Dia
INV-0050848,2703-AMTUL,2024-11-15,2024-12-02,53.91,Pago com Atraso
INV-0050849,2703-AMTUL,2024-10-15,2024-10-20,54.82,Pago com Atraso
INV-0050850,2703-AMTUL,2024-09-15,2024-09-08,52.95,Pago em Dia
INV-0050851,2703-AMTUL,2024-08-15,2024-08-13,53.67,Pago em Dia
INV-0050852,2703-AMTUL,2024-07-15,2024-08-03,55.05,Pago com Atraso
INV-0050853,2703-AMTUL,2024-06-15,2024-06-12,53.96,Pago em Dia
INV-0050854,2703-AMTUL,2024-05-15,2024-05-08,55.35,Pago em Dia
INV-0050855,2703-AMTUL,2024-04-15,2024-04-11,54.26,Pago em Dia
INV-0050856,2703-AMTUL,2024-03-15,2024-03-12,56.97,Pago em Dia
INV-0050857,2703-AMTUL,2024-02-15,2024-02-25,52.89,Pago com Atraso
INV-0050858,2703-AMTUL,2024-01-15,2024-01-08,53.76,Pago em Dia
INV-0050859,2703-AMTUL,2023-12-15,2023-12-09,54.19,Pago em Dia
INV-0050860,2703-AMTUL,2023-11-15,2023-12-01,55.23,Pago com Atraso
INV-0050861,2703-AMTUL,2023-10-15,2023-10-14,52.35,Pago em Dia
INV-0050862,2703-AMTUL,2023-09-15,2023-09-24,51.38,Pago com Atraso
INV-0050863,2703-AMTUL,2023-08-15,2023-08-31,52.99,Pago com Atraso
INV-0050864,2703-AMTUL,2023-07-15,2023-07-12,54.59,Pago em Dia
INV-0050865,2703-AMTUL,2023-06-15,2023-07-04,52.51,Pago com Atraso
INV-0050866,2703-AMTUL,2023-05-15,2023-05-10,55.36,Pago em Dia
INV-0050867,2703-AMTUL,2023-04-15,2023-04-14,53.17,Pago em Dia
INV-0050868,2703-AMTUL,2023-03-15,2023-03-14,51.41,Pago em Dia
INV-0050869,2703-AMTUL,2023-02-15,2023-02-27,53.37,Pago com Atraso
INV-0050870,2703-AMTUL,2023-01-15,2023-01-23,51.33,Pago com Atraso
INV-0050871,2703-AMTUL,2022-12-15,2022-12-09,52.95,Pago em Dia
INV-0050872,5353-WILCI,2025-11-15,2025-11-13,55.69,Pago em Dia
INV-0050873,5353-WILCI,2025-10-15,2025-10-12,57.5,Pago em Dia
INV-0050874,5353-WILCI,2025-09-15,2025-09-14,53.56,Pago em Dia
INV-0050875,5353-WILCI,2025-08-15,2025-08-08,55.68,Pago em Dia
INV-0050876,5353-WILCI,2025-07-15,2025-07-13,57.33,Pago em Dia
INV-0050877,5353-WILCI,2025-06-15,2025-06-10,57.31,Pago em Dia
INV-0050878,5353-WILCI,2025-05-15,2025-05-08,56.83,Pago em Dia
INV-0050879,5353-WILCI,2025-04-15,2025-04-11,55.34,Pago em Dia
INV-0050880,5353-WILCI,2025-03-15,2025-03-09,58.31,Pago em Dia
INV-0050881,5353-WILCI,2025-02-15,2025-02-08,52.75,Pago em Dia
INV-0050882,5353-WILCI,2025-01-15,2025-01-12,55.31,Pago em Dia
INV-0050883,5353-WILCI,2024-12-15,2024-12-14,58.26,Pago em Dia
INV-0050884,5353-WILCI,2024-11-15,2024-11-09,56.98,Pago em Dia
INV-0050885,5353-WILCI,2024-10-15,2024-10-13,56.06,Pago em Dia
INV-0050886,5353-WILCI,2024-09-15,2024-09-12,55.62,Pago em Dia
INV-0050887,5353-WILCI,2024-08-15,2024-08-25,57.9,Pago com Atraso
INV-0050888,5353-WILCI,2024-07-15,2024-07-13,55.06,Pago em Dia
INV-0050889,5353-WILCI,2024-06-15,2024-06-14,56.66,Pago em Dia
INV-0050890,5353-WILCI,2024-05-15,2024-05-14,54.33,Pago em Dia
INV-0050891,5353-WILCI,2024-04-15,2024-04-29,55.93,Pago com Atraso
INV-0050892,5353-WILCI,2024-03-15,2024-03-12,56.16,Pago em Dia
INV-0050893,5353-WILCI,2024-02-15,2024-02-12,57.64,Pago em Dia
INV-0050894,5353-WILCI,2024-01-15,2024-01-14,56.25,Pago em Dia
INV-0050895,5353-WILCI,2023-12-15,2023-12-11,56.68,Pago em Dia
INV-0050896,5353-WILCI,2023-11-15,2023-11-12,56.19,Pago em Dia
INV-0050897,5353-WILCI,2023-10-15,2023-10-09,56.64,Pago em Dia
INV-0050898,5353-WILCI,2023-09-15,2023-09-08,56.25,Pago em Dia
INV-0050899,5353-WILCI,2023-08-15,2023-08-11,56.09,Pago em Dia
INV-0050900,0637-YLETY,2025-11-15,2025-11-12,95.79,Pago em Dia
INV-0050901,0637-YLETY,2025-10-15,2025-11-04,93.86,Pago com Atraso
INV-0050902,0637-YLETY,2025-09-15,2025-09-23,91.41,Pago com Atraso
INV-0050903,0637-YLETY,2025-08-15,2025-08-10,90.08,Pago em Dia
INV-0050904,0637-YLETY,2025-07-15,2025-07-09,95.18,Pago em Dia
INV-0050905,0637-YLETY,2025-06-15,2025-06-09,94.92,Pago em Dia
INV-0050906,0637-YLETY,2025-05-15,2025-05-14,98.98,Pago em Dia
INV-0050907,0637-YLETY,2025-04-15,2025-04-12,96.3,Pago em Dia
INV-0050908,0637-YLETY,2025-03-15,2025-03-11,94.31,Pago em Dia
INV-0050909,0637-YLETY,2025-02-15,2025-02-12,96.07,Pago em Dia
INV-0050910,0637-YLETY,2025-01-15,2025-01-13,93.49,Pago em Dia
INV-0050911,0637-YLETY,2024-12-15,2024-12-09,95.61,Pago em Dia
INV-0050912,0637-YLETY,2024-11-15,2024-11-14,94.21,Pago em Dia
INV-0050913,0637-YLETY,2024-10-15,2024-10-14,95.06,Pago em Dia
INV-0050914,0637-YLETY,2024-09-15,2024-09-08,92.15,Pago em Dia
INV-0050915,0637-YLETY,2024-08-15,2024-08-12,94.29,Pago em Dia
