log_id,customerID,mes_referencia,gb_download
LOG-0049834,5067-XJQFU,2022-10-01,299.35
LOG-0049835,5067-XJQFU,2022-09-01,503.99
LOG-0049836,5067-XJQFU,2022-08-01,347.34
LOG-0049837,5067-XJQFU,2022-07-01,480.52
LOG-0049838,5067-XJQFU,2022-06-01,370.72
LOG-0049839,5067-XJQFU,2022-05-01,368.63
LOG-0049840,5067-XJQFU,2022-04-01,390.03
LOG-0049841,5067-XJQFU,2022-03-01,334.44
LOG-0049842,5067-XJQFU,2022-02-01,497.07
LOG-0049843,5067-XJQFU,2022-01-01,420.47
LOG-0049844,5067-XJQFU,2021-12-01,477.59
LOG-0049845,5067-XJQFU,2021-11-01,337.77
LOG-0049846,5067-XJQFU,2021-10-01,522.31
LOG-0049847,5067-XJQFU,2021-09-01,439.08
LOG-0049848,5067-XJQFU,2021-08-01,539.42
LOG-0049849,5067-XJQFU,2021-07-01,437.58
LOG-0049850,5067-XJQFU,2021-06-01,416.29
LOG-0049851,5067-XJQFU,2021-05-01,407.37
LOG-0049852,5067-XJQFU,2021-04-01,384.2
LOG-0049853,5067-XJQFU,2021-03-01,429.97
LOG-0049854,5067-XJQFU,2021-02-01,359.2
LOG-0049855,5067-XJQFU,2021-01-01,539.56
LOG-0049856,5067-XJQFU,2020-12-01,284.73
LOG-0049857,5067-XJQFU,2020-11-01,467.75
LOG-0049858,5067-XJQFU,2020-10-01,411.63
LOG-0049859,5067-XJQFU,2020-09-01,485.64
LOG-0049860,5067-XJQFU,2020-08-01,553.45
LOG-0049861,5067-XJQFU,2020-07-01,349.43
LOG-0049862,5067-XJQFU,2020-06-01,543.92
LOG-0049863,0107-YHINA,2025-11-01,27.88
LOG-0049864,6682-VCIXC,2025-11-01,130.18
LOG-0049865,6682-VCIXC,2025-10-01,108.27
LOG-0049866,6682-VCIXC,2025-09-01,101.38
LOG-0049867,6682-VCIXC,2025-08-01,91.76
LOG-0049868,6682-VCIXC,2025-07-01,106.05
LOG-0049869,6682-VCIXC,2025-06-01,122.49
LOG-0049870,6682-VCIXC,2025-05-01,103.99
LOG-0049871,6682-VCIXC,2025-04-01,125.42
LOG-0049872,6682-VCIXC,2025-03-01,128.8
LOG-0049873,6682-VCIXC,2025-02-01,102.66
LOG-0049874,6682-VCIXC,2025-01-01,118.71
LOG-0049875,6682-VCIXC,2024-12-01,116.96
LOG-0049876,6682-VCIXC,2024-11-01,116.59
LOG-0049877,6682-VCIXC,2024-10-01,116.07
LOG-0049878,6682-VCIXC,2024-09-01,103.7
LOG-0049879,6682-VCIXC,2024-08-01,115.06
LOG-0049880,6682-VCIXC,2024-07-01,103.32
LOG-0049881,6682-VCIXC,2024-06-01,92.63
LOG-0049882,6682-VCIXC,2024-05-01,113.0
LOG-0049883,6682-VCIXC,2024-04-01,109.39
LOG-0049884,6682-VCIXC,2024-03-01,99.09
LOG-0049885,6682-VCIXC,2024-02-01,117.7
LOG-0049886,6682-VCIXC,2024-01-01,123.46
LOG-0049887,6682-VCIXC,2023-12-01,148.97
LOG-0049888,6682-VCIXC,2023-11-01,120.06
LOG-0049889,6682-VCIXC,2023-10-01,113.94
LOG-0049890,6682-VCIXC,2023-09-01,120.56
LOG-0049891,6682-VCIXC,2023-08-01,119.58
LOG-0049892,6682-VCIXC,2023-07-01,122.98
LOG-0049893,6682-VCIXC,2023-06-01,106.74
LOG-0049894,6682-VCIXC,2023-05-01,106.27
LOG-0049895,6682-VCIXC,2023-04-01,107.4
LOG-0049896,6682-VCIXC,2023-03-01,112.89
LOG-0049897,6682-VCIXC,2023-02-01,90.25
LOG-0049898,6682-VCIXC,2023-01-01,125.34
LOG-0049899,6682-VCIXC,2022-12-01,126.67
LOG-0049900,6682-VCIXC,2022-11-01,128.46
LOG-0049901,6682-VCIXC,2022-10-01,87.65
LOG-0049902,6682-VCIXC,2022-09-01,116.11
LOG-0049903,6682-VCIXC,2022-08-01,108.15
LOG-0049904,6682-VCIXC,2022-07-01,133.19
LOG-0049905,6682-VCIXC,2022-06-01,112.97
LOG-0049906,6682-VCIXC,2022-05-01,84.38
LOG-0049907,2656-FMOKZ,2025-11-01,27.99
LOG-0049908,2656-FMOKZ,2025-10-01,29.49
LOG-0049909,2656-FMOKZ,2025-09-01,233.72
LOG-0049910,2656-FMOKZ,2025-08-01,355.3
LOG-0049911,2656-FMOKZ,2025-07-01,331.78
LOG-0049912,2656-FMOKZ,2025-06-01,190.02
LOG-0049913,2656-FMOKZ,2025-05-01,158.45
LOG-0049914,2656-FMOKZ,2025-04-01,403.61
LOG-0049915,2656-FMOKZ,2025-03-01,205.42
LOG-0049916,2656-FMOKZ,2025-02-01,261.43
LOG-0049917,2656-FMOKZ,2025-01-01,233.6
LOG-0049918,2656-FMOKZ,2024-12-01,336.74
LOG-0049919,2656-FMOKZ,2024-11-01,474.62
LOG-0049920,2656-FMOKZ,2024-10-01,174.16
LOG-0049921,2656-FMOKZ,2024-09-01,309.99
LOG-0049922,1814-WFGVS,2025-11-01,98.62
LOG-0049923,1814-WFGVS,2025-10-01,107.84
LOG-0049924,1814-WFGVS,2025-09-01,101.46
LOG-0049925,1814-WFGVS,2025-08-01,125.78
LOG-0049926,1814-WFGVS,2025-07-01,128.58
LOG-0049927,1814-WFGVS,2025-06-01,144.47
LOG-0049928,1814-WFGVS,2025-05-01,124.08
LOG-0049929,1814-WFGVS,2025-04-01,133.73
LOG-0049930,1814-WFGVS,2025-03-01,124.98
LOG-0049931,1814-WFGVS,2025-02-01,106.52
LOG-0049932,1814-WFGVS,2025-01-01,82.74
LOG-0049933,1814-WFGVS,2024-12-01,94.9
LOG-0049934,1814-WFGVS,2024-11-01,117.51
LOG-0049935,1814-WFGVS,2024-10-01,124.79
LOG-0049936,1814-WFGVS,2024-09-01,105.08
LOG-0049937,1814-WFGVS,2024-08-01,75.15
LOG-0049938,1814-WFGVS,2024-07-01,117.37
LOG-0049939,1814-WFGVS,2024-06-01,116.93
LOG-0049940,1814-WFGVS,2024-05-01,101.05
LOG-0049941,1814-WFGVS,2024-04-01,103.15
LOG-0049942,1814-WFGVS,2024-03-01,96.66
LOG-0049943,1814-WFGVS,2024-02-01,113.48
LOG-0049944,1814-WFGVS,2024-01-01,91.9
LOG-0049945,1814-WFGVS,2023-12-01,136.82
LOG-0049946,1814-WFGVS,2023-11-01,124.46
LOG-0049947,1814-WFGVS,2023-10-01,65.95
LOG-0049948,1814-WFGVS,2023-09-01,111.66
LOG-0049949,1814-WFGVS,2023-08-01,113.64
LOG-0049950,1814-WFGVS,2023-07-01,122.34
LOG-0049951,1814-WFGVS,2023-06-01,119.56
LOG-0049952,1814-WFGVS,2023-05-01,101.53
LOG-0049953,1814-WFGVS,2023-04-01,126.41
LOG-0049954,1814-WFGVS,2023-03-01,116.85
LOG-0049955,1814-WFGVS,2023-02-01,129.09
LOG-0049956,1814-WFGVS,2023-01-01,87.95
LOG-0049957,1814-WFGVS,2022-12-01,88.11
LOG-0049958,1814-WFGVS,2022-11-01,136.43
LOG-0049959,1814-WFGVS,2022-10-01,90.08
LOG-0049960,1814-WFGVS,2022-09-01,87.39
LOG-0049961,1814-WFGVS,2022-08-01,115.94
LOG-0049962,1814-WFGVS,2022-07-01,124.13
LOG-0049963,1814-WFGVS,2022-06-01,118.36
LOG-0049964,1814-WFGVS,2022-05-01,121.81
LOG-0049965,1814-WFGVS,2022-04-01,107.97
LOG-0049966,1814-WFGVS,2022-03-01,118.72
LOG-0049967,1814-WFGVS,2022-02-01,133.42
LOG-0049968,1814-WFGVS,2022-01-01,101.61
LOG-0049969,1814-WFGVS,2021-12-01,96.84
LOG-0049970,1814-WFGVS,2021-11-01,104.89
LOG-0049971,1814-WFGVS,2021-10-01,132.5
LOG-0049972,1814-WFGVS,2021-09-01,99.67
LOG-0049973,1814-WFGVS,2021-08-01,113.64
LOG-0049974,1814-WFGVS,2021-07-01,116.45
LOG-0049975,1814-WFGVS,2021-06-01,111.89
LOG-0049976,1814-WFGVS,2021-05-01,90.57
LOG-0049977,1814-WFGVS,2021-04-01,114.57
LOG-0049978,1814-WFGVS,2021-03-01,102.52
LOG-0049979,1814-WFGVS,2021-02-01,93.39
LOG-0049980,1814-WFGVS,2021-01-01,113.51
LOG-0049981,1814-WFGVS,2020-12-01,114.25
LOG-0049982,1814-WFGVS,2020-11-01,103.09
LOG-0049983,1814-WFGVS,2020-10-01,111.32
LOG-0049984,1814-WFGVS,2020-09-01,83.31
LOG-0049985,1814-WFGVS,2020-08-01,107.02
LOG-0049986,1814-WFGVS,2020-07-01,119.19
LOG-0049987,1814-WFGVS,2020-06-01,122.68
LOG-0049988,1814-WFGVS,2020-05-01,113.12
LOG-0049989,1814-WFGVS,2020-04-01,124.68
LOG-0049990,1814-WFGVS,2020-03-01,100.64
LOG-0049991,1814-WFGVS,2020-02-01,87.09
LOG-0049992,1814-WFGVS,2020-01-01,99.67
LOG-0049993,1814-WFGVS,2019-12-01,86.06
LOG-0049994,7322-OCWHC,2025-11-01,256.34
LOG-0049995,7322-OCWHC,2025-10-01,299.07
LOG-0049996,7322-OCWHC,2025-09-01,261.74
LOG-0049997,7322-OCWHC,2025-08-01,366.81
LOG-0049998,7322-OCWHC,2025-07-01,366.3
LOG-0049999,7322-OCWHC,2025-06-01,498.57
LOG-0050000,7322-OCWHC,2025-05-01,285.53
LOG-0050001,7322-OCWHC,2025-04-01,315.48
LOG-0050002,7322-OCWHC,2025-03-01,242.54
LOG-0050003,7322-OCWHC,2025-02-01,75.66
LOG-0050004,7322-OCWHC,2025-01-01,340.43
LOG-0050005,7322-OCWHC,2024-12-01,270.88
LOG-0050006,7322-OCWHC,2024-11-01,319.76
LOG-0050007,7322-OCWHC,2024-10-01,249.03
LOG-0050008,7322-OCWHC,2024-09-01,123.25
LOG-0050009,7322-OCWHC,2024-08-01,314.29
LOG-0050010,7322-OCWHC,2024-07-01,295.05
LOG-0050011,7322-OCWHC,2024-06-01,316.32
LOG-0050012,7322-OCWHC,2024-05-01,306.56
LOG-0050013,7322-OCWHC,2024-04-01,352.05
LOG-0050014,7322-OCWHC,2024-03-01,204.15
LOG-0050015,7322-OCWHC,2024-02-01,257.47
LOG-0050016,7322-OCWHC,2024-01-01,278.74
LOG-0050017,7322-OCWHC,2023-12-01,219.82
LOG-0050018,7322-OCWHC,2023-11-01,292.24
LOG-0050019,7322-OCWHC,2023-10-01,314.77
LOG-0050020,7322-OCWHC,2023-09-01,297.24
LOG-0050021,7322-OCWHC,2023-08-01,182.98
LOG-0050022,7322-OCWHC,2023-07-01,194.86
LOG-0050023,7322-OCWHC,2023-06-01,181.38
LOG-0050024,7322-OCWHC,2023-05-01,209.26
LOG-0050025,7322-OCWHC,2023-04-01,318.89
LOG-0050026,7322-OCWHC,2023-03-01,342.44
LOG-0050027,7322-OCWHC,2023-02-01,280.99
LOG-0050028,7322-OCWHC,2023-01-01,156.93
LOG-0050029,7322-OCWHC,2022-12-01,380.81
LOG-0050030,7322-OCWHC,2022-11-01,295.44
LOG-0050031,7322-OCWHC,2022-10-01,136.16
LOG-0050032,7322-OCWHC,2022-09-01,220.87
LOG-0050033,7322-OCWHC,2022-08-01,213.87
LOG-0050034,7322-OCWHC,2022-07-01,272.59
LOG-0050035,7322-OCWHC,2022-06-01,219.05
LOG-0050036,7322-OCWHC,2022-05-01,238.15
LOG-0050037,7322-OCWHC,2022-04-01,285.3
LOG-0050038,7322-OCWHC,2022-03-01,262.68
LOG-0050039,7322-OCWHC,2022-02-01,249.55
LOG-0050040,7322-OCWHC,2022-01-01,355.55
LOG-0050041,7322-OCWHC,2021-12-01,398.86
LOG-0050042,7322-OCWHC,2021-11-01,234.78
LOG-0050043,7322-OCWHC,2021-10-01,313.59
LOG-0050044,7322-OCWHC,2021-09-01,229.14
LOG-0050045,7322-OCWHC,2021-08-01,368.02
LOG-0050046,7322-OCWHC,2021-07-01,318.86
LOG-0050047,7322-OCWHC,2021-06-01,227.97
LOG-0050048,7322-OCWHC,2021-05-01,304.72
LOG-0050049,7322-OCWHC,2021-04-01,255.47
LOG-0050050,7322-OCWHC,2021-03-01,339.91
LOG-0050051,7322-OCWHC,2021-02-01,183.3
LOG-0050052,7322-OCWHC,2021-01-01,228.72
LOG-0050053,7322-OCWHC,2020-12-01,247.23
LOG-0050054,7322-OCWHC,2020-11-01,288.68
LOG-0050055,7322-OCWHC,2020-10-01,186.07
LOG-0050056,7322-OCWHC,2020-09-01,186.87
LOG-0050057,7322-OCWHC,2020-08-01,199.9
LOG-0050058,7322-OCWHC,2020-07-01,280.23
LOG-0050059,7322-OCWHC,2020-06-01,356.49
LOG-0050060,7322-OCWHC,2020-05-01,286.21
LOG-0050061,7322-OCWHC,2020-04-01,275.32
LOG-0050062,7322-OCWHC,2020-03-01,309.52
LOG-0050063,7322-OCWHC,2020-02-01,347.85
LOG-0050064,7322-OCWHC,2020-01-01,151.6
LOG-0050065,7322-OCWHC,2019-12-01,284.26
LOG-0050066,2523-EWWZL,2025-11-01,265.02
LOG-0050067,2523-EWWZL,2025-10-01,190.47
LOG-0050068,2523-EWWZL,2025-09-01,287.34
LOG-0050069,2523-EWWZL,2025-08-01,401.57
LOG-0050070,2523-EWWZL,2025-07-01,220.94
LOG-0050071,2523-EWWZL,2025-06-01,247.03
LOG-0050072,2523-EWWZL,2025-05-01,338.68
LOG-0050073,2523-EWWZL,2025-04-01,202.9
LOG-0050074,2523-EWWZL,2025-03-01,233.38
LOG-0050075,2523-EWWZL,2025-02-01,298.44
LOG-0050076,2523-EWWZL,2025-01-01,297.03
LOG-0050077,2523-EWWZL,2024-12-01,252.83
LOG-0050078,2523-EWWZL,2024-11-01,334.75
LOG-0050079,2523-EWWZL,2024-10-01,307.37
LOG-0050080,2523-EWWZL,2024-09-01,262.38
LOG-0050081,2523-EWWZL,2024-08-01,276.29
LOG-0050082,2523-EWWZL,2024-07-01,179.54
LOG-0050083,2523-EWWZL,2024-06-01,260.83
LOG-0050084,2523-EWWZL,2024-05-01,119.48
LOG-0050085,2523-EWWZL,2024-04-01,257.8
LOG-0050086,2523-EWWZL,2024-03-01,257.44
LOG-0050087,2523-EWWZL,2024-02-01,294.98
LOG-0050088,2523-EWWZL,2024-01-01,268.2
LOG-0050089,2523-EWWZL,2023-12-01,285.43
LOG-0050090,2523-EWWZL,2023-11-01,195.81
LOG-0050091,2523-EWWZL,2023-10-01,417.93
LOG-0050092,2523-EWWZL,2023-09-01,360.69
LOG-0050093,5889-JTMUL,2025-11-01,44.04
LOG-0050094,5889-JTMUL,2025-10-01,31.55
LOG-0050095,5889-JTMUL,2025-09-01,360.96
LOG-0050096,5889-JTMUL,2025-08-01,243.71
LOG-0050097,5889-JTMUL,2025-07-01,272.01
LOG-0050098,5889-JTMUL,2025-06-01,244.98
LOG-0050099,5889-JTMUL,2025-05-01,341.27
LOG-0050100,5889-JTMUL,2025-04-01,282.11
LOG-0050101,5889-JTMUL,2025-03-01,357.0
LOG-0050102,5889-JTMUL,2025-02-01,378.46
LOG-0050103,5889-JTMUL,2025-01-01,239.03
LOG-0050104,5889-JTMUL,2024-12-01,321.31
LOG-0050105,5889-JTMUL,2024-11-01,295.37
LOG-0050106,5889-JTMUL,2024-10-01,382.06
LOG-0050107,5889-JTMUL,2024-09-01,359.3
LOG-0050108,5889-JTMUL,2024-08-01,373.67
LOG-0050109,5889-JTMUL,2024-07-01,454.51
LOG-0050110,5889-JTMUL,2024-06-01,252.69
LOG-0050111,5889-JTMUL,2024-05-01,296.19
LOG-0050112,5889-JTMUL,2024-04-01,377.35
LOG-0050113,5889-JTMUL,2024-03-01,336.47
LOG-0050114,5889-JTMUL,2024-02-01,378.08
LOG-0050115,5889-JTMUL,2024-01-01,374.38
LOG-0050116,5889-JTMUL,2023-12-01,455.22
LOG-0050117,5889-JTMUL,2023-11-01,415.46
LOG-0050118,5889-JTMUL,2023-10-01,329.65
LOG-0050119,5889-JTMUL,2023-09-01,302.64
LOG-0050120,5889-JTMUL,2023-08-01,356.71
LOG-0050121,5889-JTMUL,2023-07-01,307.84
LOG-0050122,5889-JTMUL,2023-06-01,412.39
LOG-0050123,5889-JTMUL,2023-05-01,346.57
LOG-0050124,5889-JTMUL,2023-04-01,432.3
LOG-0050125,5889-JTMUL,2023-03-01,253.02
LOG-0050126,5889-JTMUL,2023-02-01,256.68
LOG-0050127,5889-JTMUL,2023-01-01,416.08
LOG-0050128,5889-JTMUL,2022-12-01,518.77
LOG-0050129,5889-JTMUL,2022-11-01,217.94
LOG-0050130,5889-JTMUL,2022-10-01,290.37
LOG-0050131,5889-JTMUL,2022-09-01,369.49
LOG-0050132,5889-JTMUL,2022-08-01,375.08
LOG-0050133,5889-JTMUL,2022-07-01,341.05
LOG-0050134,5889-JTMUL,2022-06-01,381.55
LOG-0050135,5889-JTMUL,2022-05-01,223.55
LOG-0050136,5889-JTMUL,2022-04-01,384.92
LOG-0050137,5889-JTMUL,2022-03-01,266.09
LOG-0050138,5889-JTMUL,2022-02-01,329.8
LOG-0050139,5889-JTMUL,2022-01-01,317.68
LOG-0050140,5889-JTMUL,2021-12-01,335.93
LOG-0050141,5889-JTMUL,2021-11-01,384.76
LOG-0050142,5889-JTMUL,2021-10-01,393.07
LOG-0050143,2294-SALNE,2025-11-01,305.31
LOG-0050144,2294-SALNE,2025-10-01,331.62
LOG-0050145,2294-SALNE,2025-09-01,284.04
LOG-0050146,2294-SALNE,2025-08-01,251.35
LOG-0050147,2294-SALNE,2025-07-01,305.87
LOG-0050148,2294-SALNE,2025-06-01,242.07
LOG-0050149,2294-SALNE,2025-05-01,401.62
LOG-0050150,2294-SALNE,2025-04-01,327.66
LOG-0050151,2294-SALNE,2025-03-01,390.95
LOG-0050152,2294-SALNE,2025-02-01,274.86
LOG-0050153,2294-SALNE,2025-01-01,270.97
LOG-0050154,2294-SALNE,2024-12-01,318.49
LOG-0050155,2294-SALNE,2024-11-01,304.13
LOG-0050156,2294-SALNE,2024-10-01,149.1
LOG-0050157,2294-SALNE,2024-09-01,241.75
LOG-0050158,2294-SALNE,2024-08-01,245.01
LOG-0050159,2294-SALNE,2024-07-01,198.38
LOG-0050160,2294-SALNE,2024-06-01,282.57
LOG-0050161,2294-SALNE,2024-05-01,366.05
LOG-0050162,2294-SALNE,2024-04-01,285.11
LOG-0050163,2294-SALNE,2024-03-01,396.56
LOG-0050164,2294-SALNE,2024-02-01,230.1
LOG-0050165,2294-SALNE,2024-01-01,335.69
LOG-0050166,1430-SFQSA,2025-11-01,45.36
LOG-0050167,1430-SFQSA,2025-10-01,50.1
LOG-0050168,1430-SFQSA,2025-09-01,51.36
LOG-0050169,1430-SFQSA,2025-08-01,64.85
LOG-0050170,1430-SFQSA,2025-07-01,68.14
LOG-0050171,1430-SFQSA,2025-06-01,51.14
LOG-0050172,1430-SFQSA,2025-05-01,45.95
LOG-0050173,1430-SFQSA,2025-04-01,71.12
LOG-0050174,1430-SFQSA,2025-03-01,56.04
LOG-0050175,1430-SFQSA,2025-02-01,25.02
LOG-0050176,1430-SFQSA,2025-01-01,73.28
LOG-0050177,1430-SFQSA,2024-12-01,37.72
LOG-0050178,1430-SFQSA,2024-11-01,73.93
LOG-0050179,1430-SFQSA,2024-10-01,76.79
LOG-0050180,1430-SFQSA,2024-09-01,57.24
LOG-0050181,1430-SFQSA,2024-08-01,32.96
LOG-0050182,1430-SFQSA,2024-07-01,53.88
LOG-0050183,1430-SFQSA,2024-06-01,42.95
LOG-0050184,1430-SFQSA,2024-05-01,29.16
LOG-0050185,1430-SFQSA,2024-04-01,33.97
LOG-0050186,1430-SFQSA,2024-03-01,17.11
LOG-0050187,1430-SFQSA,2024-02-01,44.99
LOG-0050188,1430-SFQSA,2024-01-01,58.79
LOG-0050189,1430-SFQSA,2023-12-01,47.32
LOG-0050190,1430-SFQSA,2023-11-01,51.18
LOG-0050191,1430-SFQSA,2023-10-01,66.85
LOG-0050192,1430-SFQSA,2023-09-01,37.04
LOG-0050193,1430-SFQSA,2023-08-01,73.99
LOG-0050194,1430-SFQSA,2023-07-01,62.18
LOG-0050195,6979-ZNSFF,2025-11-01,26.37
LOG-0050196,6979-ZNSFF,2025-10-01,29.77
LOG-0050197,6979-ZNSFF,2025-09-01,318.83
LOG-0050198,6979-ZNSFF,2025-08-01,162.91
LOG-0050199,6979-ZNSFF,2025-07-01,274.84
LOG-0050200,6979-ZNSFF,2025-06-01,452.63
LOG-0050201,6979-ZNSFF,2025-05-01,339.44
LOG-0050202,6979-ZNSFF,2025-04-01,214.5
LOG-0050203,5524-KHNJP,2025-11-01,164.42
LOG-0050204,5524-KHNJP,2025-10-01,182.21
LOG-0050205,5524-KHNJP,2025-09-01,148.26
LOG-0050206,5524-KHNJP,2025-08-01,155.66
LOG-0050207,5524-KHNJP,2025-07-01,184.82
LOG-0050208,5524-KHNJP,2025-06-01,178.32
LOG-0050209,5524-KHNJP,2025-05-01,159.59
LOG-0050210,5524-KHNJP,2025-04-01,167.59
LOG-0050211,5524-KHNJP,2025-03-01,161.41
LOG-0050212,5524-KHNJP,2025-02-01,200.23
LOG-0050213,5524-KHNJP,2025-01-01,198.57
LOG-0050214,5524-KHNJP,2024-12-01,143.56
LOG-0050215,5524-KHNJP,2024-11-01,147.82
LOG-0050216,5524-KHNJP,2024-10-01,150.24
LOG-0050217,5524-KHNJP,2024-09-01,142.37
LOG-0050218,5524-KHNJP,2024-08-01,171.55
LOG-0050219,5524-KHNJP,2024-07-01,188.31
LOG-0050220,5524-KHNJP,2024-06-01,160.89
LOG-0050221,5524-KHNJP,2024-05-01,170.6
LOG-0050222,5524-KHNJP,2024-04-01,159.1
LOG-0050223,5524-KHNJP,2024-03-01,155.88
LOG-0050224,5524-KHNJP,2024-02-01,144.06
LOG-0050225,5524-KHNJP,2024-01-01,176.8
LOG-0050226,5524-KHNJP,2023-12-01,167.19
LOG-0050227,5524-KHNJP,2023-11-01,183.41
LOG-0050228,5524-KHNJP,2023-10-01,151.5
LOG-0050229,5524-KHNJP,2023-09-01,161.61
LOG-0050230,5524-KHNJP,2023-08-01,158.45
LOG-0050231,5524-KHNJP,2023-07-01,182.7
LOG-0050232,5524-KHNJP,2023-06-01,164.79
LOG-0050233,5524-KHNJP,2023-05-01,181.13
LOG-0050234,5524-KHNJP,2023-04-01,161.13
LOG-0050235,5524-KHNJP,2023-03-01,129.57
LOG-0050236,6994-ORCWG,2025-11-01,28.24
LOG-0050237,6994-ORCWG,2025-10-01,23.05
LOG-0050238,6994-ORCWG,2025-09-01,33.83
LOG-0050239,6994-ORCWG,2025-08-01,47.82
LOG-0050240,6994-ORCWG,2025-07-01,45.79
LOG-0050241,6994-ORCWG,2025-06-01,63.32
LOG-0050242,6994-ORCWG,2025-05-01,68.47
LOG-0050243,6994-ORCWG,2025-04-01,62.72
LOG-0050244,6994-ORCWG,2025-03-01,73.29
LOG-0050245,6994-ORCWG,2025-02-01,59.93
LOG-0050246,6994-ORCWG,2025-01-01,72.82
LOG-0050247,6994-ORCWG,2024-12-01,45.2
LOG-0050248,6994-ORCWG,2024-11-01,55.87
LOG-0050249,6994-ORCWG,2024-10-01,63.76
LOG-0050250,3244-DCJWY,2025-11-01,19.89
LOG-0050251,0266-CLZKZ,2025-11-01,370.86
LOG-0050252,0266-CLZKZ,2025-10-01,432.53
LOG-0050253,0266-CLZKZ,2025-09-01,335.06
LOG-0050254,0266-CLZKZ,2025-08-01,511.51
LOG-0050255,0266-CLZKZ,2025-07-01,224.48
LOG-0050256,0266-CLZKZ,2025-06-01,351.52
LOG-0050257,0266-CLZKZ,2025-05-01,411.42
LOG-0050258,0266-CLZKZ,2025-04-01,390.35
LOG-0050259,0266-CLZKZ,2025-03-01,309.41
LOG-0050260,0266-CLZKZ,2025-02-01,449.94
LOG-0050261,0266-CLZKZ,2025-01-01,349.32
LOG-0050262,0266-CLZKZ,2024-12-01,441.51
LOG-0050263,0266-CLZKZ,2024-11-01,358.1
LOG-0050264,0266-CLZKZ,2024-10-01,376.97
LOG-0050265,0266-CLZKZ,2024-09-01,481.2
LOG-0050266,0266-CLZKZ,2024-08-01,430.94
LOG-0050267,0266-CLZKZ,2024-07-01,454.91
LOG-0050268,0266-CLZKZ,2024-06-01,386.5
LOG-0050269,0266-CLZKZ,2024-05-01,381.09
LOG-0050270,0266-CLZKZ,2024-04-01,335.13
LOG-0050271,0266-CLZKZ,2024-03-01,311.96
LOG-0050272,0266-CLZKZ,2024-02-01,401.49
LOG-0050273,0266-CLZKZ,2024-01-01,524.61
LOG-0050274,0266-CLZKZ,2023-12-01,471.39
LOG-0050275,0266-CLZKZ,2023-11-01,490.76
LOG-0050276,0266-CLZKZ,2023-10-01,376.58
LOG-0050277,0266-CLZKZ,2023-09-01,460.81
LOG-0050278,0266-CLZKZ,2023-08-01,438.2
LOG-0050279,0266-CLZKZ,2023-07-01,273.36
LOG-0050280,0266-CLZKZ,2023-06-01,489.11
LOG-0050281,0266-CLZKZ,2023-05-01,318.59
LOG-0050282,0266-CLZKZ,2023-04-01,265.75
LOG-0050283,0266-CLZKZ,2023-03-01,457.18
LOG-0050284,0266-CLZKZ,2023-02-01,447.0
LOG-0050285,0266-CLZKZ,2023-01-01,490.07
LOG-0050286,0266-CLZKZ,2022-12-01,460.81
LOG-0050287,0266-CLZKZ,2022-11-01,370.82
LOG-0050288,0266-CLZKZ,2022-10-01,430.57
LOG-0050289,0266-CLZKZ,2022-09-01,272.67
LOG-0050290,0266-CLZKZ,2022-08-01,345.94
LOG-0050291,0266-CLZKZ,2022-07-01,480.24
LOG-0050292,0266-CLZKZ,2022-06-01,396.18
LOG-0050293,0266-CLZKZ,2022-05-01,477.89
LOG-0050294,0266-CLZKZ,2022-04-01,409.19
LOG-0050295,0266-CLZKZ,2022-03-01,320.45
LOG-0050296,0266-CLZKZ,2022-02-01,426.94
LOG-0050297,0266-CLZKZ,2022-01-01,340.14
LOG-0050298,0266-CLZKZ,2021-12-01,317.43
LOG-0050299,0266-CLZKZ,2021-11-01,448.79
LOG-0050300,0266-CLZKZ,2021-10-01,361.34
LOG-0050301,0266-CLZKZ,2021-09-01,397.51
LOG-0050302,0266-CLZKZ,2021-08-01,345.4
LOG-0050303,0266-CLZKZ,2021-07-01,311.96
LOG-0050304,0266-CLZKZ,2021-06-01,435.69
LOG-0050305,0266-CLZKZ,2021-05-01,470.21
LOG-0050306,0266-CLZKZ,2021-04-01,402.83
LOG-0050307,0266-CLZKZ,2021-03-01,364.06
LOG-0050308,0266-CLZKZ,2021-02-01,421.1
LOG-0050309,0266-CLZKZ,2021-01-01,468.33
LOG-0050310,0266-CLZKZ,2020-12-01,386.22
LOG-0050311,0266-CLZKZ,2020-11-01,447.35
LOG-0050312,0266-CLZKZ,2020-10-01,353.77
LOG-0050313,0266-CLZKZ,2020-09-01,423.51
LOG-0050314,0266-CLZKZ,2020-08-01,318.01
LOG-0050315,0266-CLZKZ,2020-07-01,409.91
LOG-0050316,0266-CLZKZ,2020-06-01,281.06
LOG-0050317,0266-CLZKZ,2020-05-01,479.09
LOG-0050318,3999-WRNGR,2025-11-01,159.48
LOG-0050319,3999-WRNGR,2025-10-01,151.62
LOG-0050320,3999-WRNGR,2025-09-01,161.3
LOG-0050321,3999-WRNGR,2025-08-01,155.64
LOG-0050322,3999-WRNGR,2025-07-01,169.58
LOG-0050323,3999-WRNGR,2025-06-01,144.81
LOG-0050324,3999-WRNGR,2025-05-01,176.55
LOG-0050325,3999-WRNGR,2025-04-01,152.33
LOG-0050326,3999-WRNGR,2025-03-01,200.18
LOG-0050327,3999-WRNGR,2025-02-01,173.52
LOG-0050328,3999-WRNGR,2025-01-01,191.61
LOG-0050329,3999-WRNGR,2024-12-01,169.63
