change_id,customerID,data_evento,tipo_alteracao,servico
CHG-014585,7191-ADRGF,2022-03-22,ADD,DSL
CHG-014586,7191-ADRGF,2022-11-08,ADD,OnlineBackup
CHG-014587,7191-ADRGF,2024-08-07,ADD,DeviceProtection
CHG-014588,7191-ADRGF,2023-07-01,ADD,StreamingTV
CHG-014589,7191-ADRGF,2024-11-13,ADD,StreamingMovies
CHG-014590,5018-LXQQG,2023-05-16,ADD,DSL
CHG-014591,5018-LXQQG,2024-12-03,ADD,OnlineSecurity
CHG-014592,5018-LXQQG,2025-02-01,ADD,TechSupport
CHG-014593,5018-LXQQG,2025-05-15,ADD,StreamingMovies
CHG-014594,1602-IJQQE,2025-07-04,ADD,Fiber optic
CHG-014595,4628-WQCQQ,2022-12-17,ADD,Fiber optic
CHG-014596,4628-WQCQQ,2024-01-12,ADD,DeviceProtection
CHG-014597,4628-WQCQQ,2025-08-07,ADD,StreamingTV
CHG-014598,1746-TGTWV,2025-10-02,ADD,Fiber optic
CHG-014599,1746-TGTWV,2025-10-16,ADD,DeviceProtection
CHG-014600,5995-SNNEW,2023-12-12,ADD,Fiber optic
CHG-014601,5995-SNNEW,2024-06-18,ADD,OnlineBackup
CHG-014602,5995-SNNEW,2024-10-29,ADD,DeviceProtection
CHG-014603,5995-SNNEW,2023-12-30,ADD,StreamingTV
CHG-014604,5995-SNNEW,2025-06-06,ADD,StreamingMovies
CHG-014605,8050-WYBND,2024-01-11,ADD,DSL
CHG-014606,8050-WYBND,2024-12-18,ADD,DeviceProtection
CHG-014607,8050-WYBND,2025-04-30,ADD,StreamingTV
CHG-014608,8050-WYBND,2024-02-15,ADD,StreamingMovies
CHG-014609,4879-GZLFH,2022-05-21,ADD,Fiber optic
CHG-014610,4879-GZLFH,2023-06-20,ADD,DeviceProtection
CHG-014611,4879-GZLFH,2022-10-16,ADD,StreamingTV
CHG-014612,4879-GZLFH,2024-06-20,ADD,StreamingMovies
CHG-014613,1644-IRKSF,2023-02-15,ADD,Fiber optic
CHG-014614,1644-IRKSF,2024-06-03,ADD,DeviceProtection
CHG-014615,1644-IRKSF,2023-06-24,ADD,StreamingTV
CHG-014616,1644-IRKSF,2023-10-02,ADD,StreamingMovies
CHG-014617,1644-IRKSF,2025-09-29,REMOVE,StreamingTV
CHG-014618,9402-ROUMJ,2020-05-01,ADD,Fiber optic
CHG-014619,9402-ROUMJ,2022-04-04,ADD,OnlineSecurity
CHG-014620,9402-ROUMJ,2022-12-25,ADD,DeviceProtection
CHG-014621,9402-ROUMJ,2024-07-11,ADD,TechSupport
CHG-014622,9402-ROUMJ,2021-11-09,ADD,StreamingMovies
CHG-014623,2507-QZPQS,2024-08-08,ADD,Fiber optic
CHG-014624,2507-QZPQS,2024-11-26,ADD,OnlineBackup
CHG-014625,2507-QZPQS,2024-11-25,ADD,TechSupport
CHG-014626,2507-QZPQS,2025-06-25,ADD,StreamingMovies
CHG-014627,7159-NOKYQ,2020-05-01,ADD,Fiber optic
CHG-014628,7159-NOKYQ,2024-09-04,ADD,OnlineBackup
CHG-014629,7159-NOKYQ,2025-08-03,ADD,DeviceProtection
CHG-014630,7159-NOKYQ,2021-05-02,ADD,StreamingMovies
CHG-014631,5707-ZMDJP,2021-06-25,ADD,DSL
CHG-014632,5707-ZMDJP,2024-10-11,ADD,OnlineSecurity
CHG-014633,5707-ZMDJP,2024-05-01,ADD,OnlineBackup
CHG-014634,5707-ZMDJP,2022-05-27,ADD,TechSupport
CHG-014635,5707-ZMDJP,2025-04-03,ADD,StreamingTV
CHG-014636,7136-IHZJA,2022-07-20,ADD,DSL
CHG-014637,7136-IHZJA,2023-09-07,ADD,OnlineSecurity
CHG-014638,7136-IHZJA,2023-08-21,ADD,OnlineBackup
CHG-014639,7136-IHZJA,2023-05-03,ADD,TechSupport
CHG-014640,7136-IHZJA,2024-03-22,ADD,StreamingMovies
CHG-014641,7074-STDCN,2022-08-19,ADD,DSL
CHG-014642,7074-STDCN,2025-05-20,ADD,TechSupport
CHG-014643,7074-STDCN,2024-07-30,ADD,StreamingMovies
CHG-014644,0277-BKSQP,2025-03-06,ADD,DSL
CHG-014645,0277-BKSQP,2025-10-18,ADD,StreamingTV
CHG-014646,6502-HCJTI,2025-04-05,ADD,Fiber optic
CHG-014647,6502-HCJTI,2025-09-04,ADD,OnlineSecurity
CHG-014648,6502-HCJTI,2025-10-27,ADD,OnlineBackup
CHG-014649,6502-HCJTI,2025-10-17,ADD,StreamingMovies
CHG-014650,6502-HCJTI,2025-08-28,REMOVE,OnlineSecurity
CHG-014651,2606-RMDHZ,2025-05-05,ADD,DSL
CHG-014652,2606-RMDHZ,2025-08-03,ADD,OnlineBackup
CHG-014653,2676-SSLTO,2021-10-23,ADD,DSL
CHG-014654,2676-SSLTO,2024-05-13,ADD,TechSupport
CHG-014655,2676-SSLTO,2024-11-24,ADD,StreamingTV
CHG-014656,6266-QHOJZ,2020-06-30,ADD,Fiber optic
CHG-014657,6266-QHOJZ,2020-11-16,ADD,OnlineSecurity
CHG-014658,6266-QHOJZ,2023-07-24,ADD,OnlineBackup
CHG-014659,6266-QHOJZ,2020-08-26,ADD,TechSupport
CHG-014660,7269-JISCY,2021-04-26,ADD,DSL
CHG-014661,0363-SVHYR,2020-01-02,ADD,DSL
CHG-014662,0363-SVHYR,2020-04-21,ADD,OnlineSecurity
CHG-014663,0363-SVHYR,2022-10-29,ADD,OnlineBackup
CHG-014664,0363-SVHYR,2020-01-29,ADD,DeviceProtection
CHG-014665,0363-SVHYR,2023-11-27,ADD,TechSupport
CHG-014666,0363-SVHYR,2020-10-19,ADD,StreamingTV
CHG-014667,0363-SVHYR,2023-01-30,ADD,StreamingMovies
CHG-014668,8547-NSBBO,2022-12-17,ADD,Fiber optic
CHG-014669,8547-NSBBO,2023-01-09,ADD,OnlineSecurity
CHG-014670,8547-NSBBO,2023-10-15,ADD,OnlineBackup
CHG-014671,8547-NSBBO,2025-10-23,ADD,DeviceProtection
CHG-014672,8547-NSBBO,2023-02-22,ADD,TechSupport
CHG-014673,8258-GSTJK,2025-08-03,ADD,Fiber optic
CHG-014674,9940-RHLFB,2025-10-02,ADD,Fiber optic
CHG-014675,9940-RHLFB,2025-10-21,ADD,DeviceProtection
CHG-014676,6591-QGOYB,2024-06-09,ADD,Fiber optic
CHG-014677,6591-QGOYB,2025-04-05,ADD,OnlineSecurity
CHG-014678,6591-QGOYB,2025-02-02,ADD,OnlineBackup
CHG-014679,6591-QGOYB,2024-09-17,ADD,DeviceProtection
CHG-014680,6591-QGOYB,2024-12-17,ADD,TechSupport
CHG-014681,6591-QGOYB,2024-12-14,ADD,StreamingTV
CHG-014682,9070-BCKQP,2019-12-03,ADD,Fiber optic
CHG-014683,9070-BCKQP,2020-09-17,ADD,OnlineSecurity
CHG-014684,9070-BCKQP,2020-12-23,ADD,DeviceProtection
CHG-014685,9070-BCKQP,2025-05-07,ADD,TechSupport
CHG-014686,9070-BCKQP,2024-08-21,ADD,StreamingTV
CHG-014687,9070-BCKQP,2020-10-24,ADD,StreamingMovies
CHG-014688,6421-SZVEM,2023-07-15,ADD,Fiber optic
CHG-014689,6421-SZVEM,2023-12-06,ADD,OnlineSecurity
CHG-014690,6421-SZVEM,2024-12-20,ADD,StreamingMovies
CHG-014691,2995-UPRYS,2022-07-20,ADD,Fiber optic
CHG-014692,2995-UPRYS,2023-01-26,ADD,OnlineBackup
CHG-014693,2995-UPRYS,2023-08-27,ADD,TechSupport
CHG-014694,2995-UPRYS,2023-04-28,ADD,StreamingTV
CHG-014695,2995-UPRYS,2023-09-24,ADD,StreamingMovies
CHG-014696,8878-RYUKI,2021-07-25,ADD,DSL
CHG-014697,8878-RYUKI,2025-01-16,ADD,DeviceProtection
CHG-014698,8878-RYUKI,2024-12-27,ADD,StreamingMovies
CHG-014699,9633-DENPU,2021-12-22,ADD,DSL
CHG-014700,9633-DENPU,2024-07-24,ADD,OnlineBackup
CHG-014701,9633-DENPU,2022-01-16,ADD,StreamingTV
CHG-014702,7811-JIVPF,2023-12-12,ADD,DSL
CHG-014703,7811-JIVPF,2024-07-20,ADD,DeviceProtection
CHG-014704,7113-HIPFI,2020-05-31,ADD,DSL
CHG-014705,7113-HIPFI,2023-05-17,ADD,OnlineSecurity
CHG-014706,7113-HIPFI,2021-09-16,ADD,OnlineBackup
CHG-014707,7113-HIPFI,2024-01-21,ADD,DeviceProtection
CHG-014708,7113-HIPFI,2021-11-16,ADD,TechSupport
CHG-014709,8541-QVFKM,2025-03-06,ADD,Fiber optic
CHG-014710,6686-YPGHK,2021-12-22,ADD,Fiber optic
CHG-014711,6686-YPGHK,2025-01-19,ADD,OnlineSecurity
CHG-014712,6686-YPGHK,2023-01-05,ADD,StreamingMovies
CHG-014713,6686-YPGHK,2025-08-20,REMOVE,OnlineSecurity
CHG-014714,9258-CNWAC,2020-01-02,ADD,Fiber optic
CHG-014715,9258-CNWAC,2021-11-19,ADD,OnlineSecurity
CHG-014716,9258-CNWAC,2021-11-04,ADD,OnlineBackup
CHG-014717,9258-CNWAC,2021-05-22,ADD,DeviceProtection
CHG-014718,9258-CNWAC,2022-12-29,ADD,TechSupport
CHG-014719,9258-CNWAC,2024-10-30,ADD,StreamingTV
CHG-014720,9258-CNWAC,2022-08-08,ADD,StreamingMovies
CHG-014721,5371-VYLSX,2021-09-23,ADD,Fiber optic
CHG-014722,5371-VYLSX,2022-08-13,ADD,OnlineSecurity
CHG-014723,5371-VYLSX,2023-06-28,ADD,OnlineBackup
CHG-014724,6374-AFWOX,2022-01-21,ADD,DSL
CHG-014725,6374-AFWOX,2025-05-14,ADD,OnlineSecurity
CHG-014726,6374-AFWOX,2024-05-04,ADD,OnlineBackup
CHG-014727,6374-AFWOX,2022-07-25,ADD,DeviceProtection
CHG-014728,6374-AFWOX,2024-09-19,ADD,TechSupport
CHG-014729,4759-TRPLW,2025-10-02,ADD,Fiber optic
CHG-014730,5317-FLPJF,2020-05-31,ADD,DSL
CHG-014731,5317-FLPJF,2021-05-17,ADD,OnlineSecurity
CHG-014732,5317-FLPJF,2024-04-27,ADD,DeviceProtection
CHG-014733,5317-FLPJF,2020-07-22,ADD,TechSupport
CHG-014734,5317-FLPJF,2025-06-07,ADD,StreamingTV
CHG-014735,5317-FLPJF,2021-01-22,ADD,StreamingMovies
CHG-014736,7621-VPNET,2022-05-21,ADD,Fiber optic
CHG-014737,7621-VPNET,2023-08-26,ADD,DeviceProtection
CHG-014738,7621-VPNET,2022-12-25,ADD,TechSupport
CHG-014739,6034-YMTOB,2025-06-04,ADD,Fiber optic
CHG-014740,6034-YMTOB,2025-07-03,ADD,TechSupport
CHG-014741,8563-IIOXK,2025-04-05,ADD,DSL
CHG-014742,8563-IIOXK,2025-05-11,ADD,OnlineSecurity
CHG-014743,8563-IIOXK,2025-09-16,REMOVE,OnlineSecurity
CHG-014744,4903-CNOZC,2023-06-15,ADD,DSL
CHG-014745,4903-CNOZC,2023-12-15,ADD,OnlineBackup
CHG-014746,4903-CNOZC,2024-11-25,ADD,DeviceProtection
CHG-014747,4903-CNOZC,2024-09-11,ADD,StreamingMovies
CHG-014748,4353-HYOJD,2023-08-14,ADD,DSL
CHG-014749,4353-HYOJD,2024-11-27,ADD,OnlineBackup
CHG-014750,8020-BWHYL,2024-08-08,ADD,Fiber optic
CHG-014751,8020-BWHYL,2025-04-22,ADD,OnlineBackup
CHG-014752,2982-VPSGI,2024-12-06,ADD,Fiber optic
CHG-014753,2982-VPSGI,2025-10-28,ADD,StreamingTV
CHG-014754,2982-VPSGI,2025-05-04,ADD,StreamingMovies
CHG-014755,4188-FRABG,2021-02-25,ADD,Fiber optic
CHG-014756,4188-FRABG,2021-09-15,ADD,OnlineSecurity
CHG-014757,4188-FRABG,2024-08-24,ADD,OnlineBackup
CHG-014758,4188-FRABG,2025-02-21,ADD,DeviceProtection
CHG-014759,4188-FRABG,2024-09-22,ADD,TechSupport
CHG-014760,4188-FRABG,2024-05-18,ADD,StreamingTV
CHG-014761,8199-ZLLSA,2020-05-01,ADD,Fiber optic
CHG-014762,8199-ZLLSA,2022-01-23,ADD,OnlineSecurity
CHG-014763,8199-ZLLSA,2022-08-05,ADD,OnlineBackup
CHG-014764,8199-ZLLSA,2022-03-08,ADD,DeviceProtection
CHG-014765,8199-ZLLSA,2021-11-24,ADD,TechSupport
CHG-014766,8199-ZLLSA,2023-08-13,ADD,StreamingTV
CHG-014767,8199-ZLLSA,2023-07-18,ADD,StreamingMovies
CHG-014768,8199-ZLLSA,2025-10-02,REMOVE,OnlineSecurity
CHG-014769,4128-ETESU,2021-12-22,ADD,Fiber optic
CHG-014770,4128-ETESU,2025-01-02,ADD,DeviceProtection
CHG-014771,4128-ETESU,2022-11-01,ADD,StreamingTV
CHG-014772,4128-ETESU,2025-07-08,ADD,StreamingMovies
CHG-014773,0620-DLSLK,2024-10-07,ADD,Fiber optic
CHG-014774,0620-DLSLK,2025-10-31,ADD,StreamingTV
CHG-014775,4625-EWPTF,2025-03-06,ADD,DSL
CHG-014776,4625-EWPTF,2025-03-31,ADD,OnlineSecurity
CHG-014777,5980-NOPLP,2022-03-22,ADD,Fiber optic
CHG-014778,5980-NOPLP,2022-08-31,ADD,StreamingTV
CHG-014779,5980-NOPLP,2025-05-24,ADD,StreamingMovies
CHG-014780,3850-OKINF,2020-01-02,ADD,DSL
CHG-014781,3850-OKINF,2020-06-14,ADD,OnlineSecurity
CHG-014782,3850-OKINF,2025-01-10,ADD,StreamingTV
CHG-014783,6892-XPFPU,2023-11-12,ADD,Fiber optic
CHG-014784,6892-XPFPU,2025-08-17,ADD,OnlineBackup
CHG-014785,6892-XPFPU,2024-11-14,ADD,DeviceProtection
CHG-014786,6892-XPFPU,2025-05-22,ADD,StreamingTV
CHG-014787,6892-XPFPU,2024-09-12,ADD,StreamingMovies
CHG-014788,8010-EZLOU,2024-08-08,ADD,Fiber optic
CHG-014789,8010-EZLOU,2025-04-12,ADD,OnlineBackup
CHG-014790,3295-YVUSR,2025-09-02,ADD,Fiber optic
CHG-014791,8016-NCFVO,2021-04-26,ADD,Fiber optic
CHG-014792,8016-NCFVO,2024-12-18,ADD,OnlineSecurity
CHG-014793,8016-NCFVO,2022-07-19,ADD,OnlineBackup
CHG-014794,8016-NCFVO,2022-03-22,ADD,DeviceProtection
CHG-014795,8016-NCFVO,2022-01-23,ADD,TechSupport
CHG-014796,8016-NCFVO,2023-01-15,ADD,StreamingTV
CHG-014797,8016-NCFVO,2023-02-15,ADD,StreamingMovies
CHG-014798,4119-ZYPZY,2020-01-02,ADD,Fiber optic
CHG-014799,4119-ZYPZY,2024-06-28,ADD,OnlineBackup
CHG-014800,4119-ZYPZY,2024-10-17,ADD,TechSupport
CHG-014801,4119-ZYPZY,2022-04-22,ADD,StreamingTV
CHG-014802,4119-ZYPZY,2025-08-05,ADD,StreamingMovies
CHG-014803,7577-SWIFR,2025-10-02,ADD,Fiber optic
CHG-014804,7577-SWIFR,2025-10-19,ADD,StreamingTV
CHG-014805,7577-SWIFR,2025-10-04,ADD,StreamingMovies
CHG-014806,6408-OTUBZ,2020-05-31,ADD,Fiber optic
CHG-014807,6408-OTUBZ,2022-04-05,ADD,OnlineSecurity
CHG-014808,6408-OTUBZ,2022-08-09,ADD,OnlineBackup
CHG-014809,6408-OTUBZ,2024-07-20,ADD,DeviceProtection
CHG-014810,6408-OTUBZ,2020-09-19,ADD,TechSupport
CHG-014811,6408-OTUBZ,2023-09-26,ADD,StreamingTV
CHG-014812,5204-HMGYF,2021-10-23,ADD,DSL
CHG-014813,5204-HMGYF,2021-11-07,ADD,OnlineSecurity
CHG-014814,5204-HMGYF,2025-10-12,ADD,OnlineBackup
CHG-014815,5204-HMGYF,2024-02-23,ADD,DeviceProtection
CHG-014816,5204-HMGYF,2024-05-23,ADD,TechSupport
CHG-014817,5204-HMGYF,2025-03-07,ADD,StreamingTV
CHG-014818,5204-HMGYF,2022-06-27,ADD,StreamingMovies
CHG-014819,1078-TDCRN,2025-08-03,ADD,DSL
CHG-014820,1078-TDCRN,2025-10-06,ADD,OnlineBackup
CHG-014821,3797-FKOGQ,2024-12-06,ADD,Fiber optic
CHG-014822,3797-FKOGQ,2025-01-19,ADD,StreamingMovies
CHG-014823,7622-NXQZR,2023-07-15,ADD,DSL
CHG-014824,7622-NXQZR,2023-07-31,ADD,TechSupport
CHG-014825,6196-HBOBZ,2020-06-30,ADD,Fiber optic
CHG-014826,6196-HBOBZ,2024-12-22,ADD,OnlineSecurity
CHG-014827,6196-HBOBZ,2021-08-18,ADD,OnlineBackup
CHG-014828,6196-HBOBZ,2021-12-29,ADD,DeviceProtection
CHG-014829,6196-HBOBZ,2025-01-30,ADD,StreamingTV
CHG-014830,5439-WIKXB,2022-06-20,ADD,Fiber optic
CHG-014831,5439-WIKXB,2024-08-19,ADD,OnlineBackup
CHG-014832,5439-WIKXB,2025-06-03,ADD,StreamingTV
CHG-014833,5439-WIKXB,2023-08-15,ADD,StreamingMovies
CHG-014834,9874-QLCLH,2024-06-09,ADD,Fiber optic
CHG-014835,9874-QLCLH,2024-08-26,ADD,OnlineSecurity
CHG-014836,9874-QLCLH,2025-04-17,ADD,DeviceProtection
CHG-014837,9874-QLCLH,2024-10-19,ADD,StreamingTV
CHG-014838,9874-QLCLH,2025-02-14,ADD,StreamingMovies
CHG-014839,8294-UIMBA,2023-05-16,ADD,Fiber optic
CHG-014840,8294-UIMBA,2024-12-25,ADD,TechSupport
CHG-014841,8294-UIMBA,2024-09-12,ADD,StreamingTV
CHG-014842,8294-UIMBA,2023-07-22,ADD,StreamingMovies
CHG-014843,8109-YUOHE,2024-06-09,ADD,DSL
CHG-014844,8109-YUOHE,2025-09-06,ADD,OnlineSecurity
CHG-014845,8109-YUOHE,2024-07-03,ADD,OnlineBackup
CHG-014846,5840-NVDCG,2024-07-09,ADD,DSL
CHG-014847,5840-NVDCG,2025-06-05,ADD,OnlineSecurity
CHG-014848,5840-NVDCG,2025-02-05,ADD,OnlineBackup
CHG-014849,5840-NVDCG,2025-09-06,ADD,TechSupport
CHG-014850,5840-NVDCG,2025-09-21,ADD,StreamingMovies
CHG-014851,5928-QLDHB,2025-02-04,ADD,Fiber optic
CHG-014852,9840-EFJQB,2025-10-02,ADD,Fiber optic
CHG-014853,9840-EFJQB,2025-10-21,ADD,OnlineBackup
CHG-014854,0696-UKTOX,2023-12-12,ADD,DSL
CHG-014855,0696-UKTOX,2024-10-25,ADD,OnlineBackup
CHG-014856,0696-UKTOX,2025-01-01,ADD,TechSupport
CHG-014857,3472-OAOOR,2024-04-10,ADD,DSL
CHG-014858,3472-OAOOR,2025-04-20,ADD,OnlineSecurity
CHG-014859,3472-OAOOR,2025-10-31,ADD,OnlineBackup
CHG-014860,6135-OZQVA,2025-04-05,ADD,DSL
CHG-014861,6135-OZQVA,2025-04-23,ADD,OnlineSecurity
CHG-014862,8062-YBDOE,2025-10-02,ADD,Fiber optic
CHG-014863,2252-JHJGE,2020-10-28,ADD,Fiber optic
CHG-014864,2252-JHJGE,2021-11-16,ADD,OnlineSecurity
CHG-014865,2252-JHJGE,2023-07-07,ADD,DeviceProtection
CHG-014866,2252-JHJGE,2022-07-29,ADD,StreamingTV
CHG-014867,2252-JHJGE,2025-01-21,ADD,StreamingMovies
CHG-014868,4188-PCPIG,2021-02-25,ADD,DSL
CHG-014869,4188-PCPIG,2025-01-21,ADD,OnlineSecurity
CHG-014870,4188-PCPIG,2025-06-17,ADD,OnlineBackup
CHG-014871,4188-PCPIG,2024-06-21,ADD,TechSupport
CHG-014872,4188-PCPIG,2024-06-23,ADD,StreamingTV
CHG-014873,6000-APYLU,2025-02-04,ADD,Fiber optic
CHG-014874,6000-APYLU,2025-07-31,ADD,StreamingMovies
CHG-014875,7105-BENQF,2024-08-08,ADD,DSL
CHG-014876,7105-BENQF,2025-05-11,ADD,OnlineSecurity
CHG-014877,7105-BENQF,2024-10-31,ADD,DeviceProtection
CHG-014878,7105-BENQF,2025-03-03,ADD,StreamingMovies
CHG-014879,3566-VVORZ,2024-11-06,ADD,DSL
CHG-014880,2480-SQIOB,2025-07-04,ADD,DSL
CHG-014881,0947-IDHRQ,2025-04-05,ADD,Fiber optic
CHG-014882,0947-IDHRQ,2025-06-13,ADD,StreamingTV
CHG-014883,0947-IDHRQ,2025-08-31,REMOVE,StreamingTV
CHG-014884,0128-MKWSG,2023-09-13,ADD,DSL
CHG-014885,0128-MKWSG,2024-01-02,ADD,OnlineSecurity
CHG-014886,0128-MKWSG,2025-10-17,ADD,TechSupport
CHG-014887,0128-MKWSG,2025-04-12,ADD,StreamingMovies
CHG-014888,3672-YITQD,2022-11-17,ADD,Fiber optic
CHG-014889,3672-YITQD,2024-09-14,ADD,StreamingMovies
CHG-014890,4350-ZTLPI,2021-06-25,ADD,Fiber optic
CHG-014891,4350-ZTLPI,2022-09-01,ADD,OnlineBackup
CHG-014892,4350-ZTLPI,2022-07-18,ADD,DeviceProtection
CHG-014893,4350-ZTLPI,2021-08-13,ADD,TechSupport
CHG-014894,4350-ZTLPI,2023-11-28,ADD,StreamingTV
CHG-014895,4350-ZTLPI,2025-07-24,ADD,StreamingMovies
CHG-014896,9048-JVYVF,2025-08-03,ADD,DSL
CHG-014897,9048-JVYVF,2025-09-09,ADD,TechSupport
CHG-014898,9048-JVYVF,2025-09-19,ADD,StreamingTV
CHG-014899,9048-JVYVF,2025-09-09,ADD,StreamingMovies
CHG-014900,0361-HJRDX,2020-04-01,ADD,DSL
CHG-014901,0361-HJRDX,2023-08-30,ADD,OnlineSecurity
CHG-014902,0361-HJRDX,2024-11-27,ADD,OnlineBackup
CHG-014903,0361-HJRDX,2024-03-24,ADD,DeviceProtection
CHG-014904,0361-HJRDX,2022-10-29,ADD,TechSupport
CHG-014905,0361-HJRDX,2021-07-19,ADD,StreamingTV
CHG-014906,0361-HJRDX,2025-06-23,ADD,StreamingMovies
CHG-014907,5727-MYATE,2019-12-03,ADD,DSL
CHG-014908,5727-MYATE,2021-09-26,ADD,OnlineSecurity
CHG-014909,5727-MYATE,2023-10-04,ADD,OnlineBackup
CHG-014910,5727-MYATE,2023-11-29,ADD,DeviceProtection
CHG-014911,5727-MYATE,2020-01-11,ADD,TechSupport
CHG-014912,5727-MYATE,2023-02-17,ADD,StreamingTV
CHG-014913,5727-MYATE,2024-05-04,ADD,StreamingMovies
CHG-014914,8988-ECPJR,2023-01-16,ADD,Fiber optic
CHG-014915,8988-ECPJR,2025-02-11,ADD,OnlineBackup
CHG-014916,7570-WELNY,2020-04-01,ADD,Fiber optic
CHG-014917,7570-WELNY,2024-01-28,ADD,OnlineSecurity
CHG-014918,7570-WELNY,2025-08-20,ADD,OnlineBackup
CHG-014919,3021-VLNRJ,2021-09-23,ADD,DSL
CHG-014920,3021-VLNRJ,2025-07-16,ADD,OnlineSecurity
CHG-014921,3021-VLNRJ,2022-10-17,ADD,DeviceProtection
CHG-014922,3021-VLNRJ,2025-08-02,ADD,TechSupport
CHG-014923,3021-VLNRJ,2021-12-13,ADD,StreamingTV
CHG-014924,3776-EKTKM,2025-10-02,ADD,DSL
CHG-014925,3776-EKTKM,2025-10-16,ADD,StreamingTV
CHG-014926,2080-CAZNM,2022-06-20,ADD,Fiber optic
CHG-014927,2080-CAZNM,2024-02-22,ADD,OnlineBackup
CHG-014928,2080-CAZNM,2025-06-23,ADD,DeviceProtection
CHG-014929,2080-CAZNM,2023-04-15,ADD,StreamingTV
CHG-014930,2080-CAZNM,2023-08-17,ADD,StreamingMovies
CHG-014931,1028-FFNJK,2023-05-16,ADD,Fiber optic
CHG-014932,1028-FFNJK,2024-06-26,ADD,TechSupport
CHG-014933,1028-FFNJK,2024-02-09,ADD,StreamingTV
CHG-014934,1028-FFNJK,2024-06-01,ADD,StreamingMovies
CHG-014935,6907-FLBER,2025-10-02,ADD,DSL
CHG-014936,6907-FLBER,2025-10-13,ADD,OnlineBackup
CHG-014937,3001-UNBTL,2023-06-15,ADD,Fiber optic
CHG-014938,3001-UNBTL,2025-05-09,ADD,DeviceProtection
CHG-014939,3001-UNBTL,2024-09-25,ADD,StreamingTV
CHG-014940,3001-UNBTL,2025-09-12,ADD,StreamingMovies
CHG-014941,5982-PSMKW,2023-12-12,ADD,DSL
CHG-014942,5982-PSMKW,2025-03-02,ADD,OnlineSecurity
CHG-014943,5982-PSMKW,2024-08-04,ADD,OnlineBackup
CHG-014944,5982-PSMKW,2024-01-30,ADD,DeviceProtection
CHG-014945,5982-PSMKW,2025-05-25,ADD,TechSupport
CHG-014946,5982-PSMKW,2025-08-09,ADD,StreamingTV
CHG-014947,5982-PSMKW,2025-01-27,ADD,StreamingMovies
CHG-014948,1902-XBTFB,2024-01-11,ADD,Fiber optic
CHG-014949,1902-XBTFB,2024-06-30,ADD,OnlineBackup
CHG-014950,1902-XBTFB,2025-07-25,ADD,DeviceProtection
CHG-014951,1902-XBTFB,2025-04-26,ADD,StreamingTV
CHG-014952,1676-MQAOA,2019-12-03,ADD,DSL
CHG-014953,1676-MQAOA,2020-12-20,ADD,OnlineSecurity
CHG-014954,1676-MQAOA,2020-08-14,ADD,OnlineBackup
CHG-014955,1676-MQAOA,2022-11-27,ADD,DeviceProtection
CHG-014956,1676-MQAOA,2020-03-10,ADD,TechSupport
CHG-014957,1676-MQAOA,2021-11-25,ADD,StreamingTV
CHG-014958,0786-IVLAW,2020-05-31,ADD,Fiber optic
CHG-014959,0786-IVLAW,2021-11-13,ADD,OnlineBackup
CHG-014960,0786-IVLAW,2021-06-11,ADD,DeviceProtection
CHG-014961,0786-IVLAW,2022-07-10,ADD,StreamingTV
CHG-014962,0786-IVLAW,2024-04-14,ADD,StreamingMovies
CHG-014963,7566-DSRLQ,2019-12-03,ADD,Fiber optic
CHG-014964,7566-DSRLQ,2025-08-12,ADD,OnlineBackup
CHG-014965,7566-DSRLQ,2021-12-19,ADD,DeviceProtection
CHG-014966,7566-DSRLQ,2023-07-15,ADD,TechSupport
CHG-014967,7566-DSRLQ,2020-05-01,ADD,StreamingTV
CHG-014968,7566-DSRLQ,2022-05-27,ADD,StreamingMovies
CHG-014969,0643-OKLRP,2021-12-22,ADD,Fiber optic
CHG-014970,0643-OKLRP,2022-07-08,ADD,OnlineSecurity
CHG-014971,7245-JMTTQ,2021-08-24,ADD,Fiber optic
CHG-014972,7245-JMTTQ,2022-10-18,ADD,OnlineBackup
CHG-014973,7245-JMTTQ,2022-02-20,ADD,DeviceProtection
CHG-014974,7245-JMTTQ,2021-09-23,ADD,TechSupport
CHG-014975,7245-JMTTQ,2022-05-18,ADD,StreamingTV
CHG-014976,7245-JMTTQ,2023-11-17,ADD,StreamingMovies
CHG-014977,6050-IJRHS,2020-02-01,ADD,Fiber optic
CHG-014978,6050-IJRHS,2020-10-29,ADD,OnlineBackup
CHG-014979,6050-IJRHS,2021-11-01,ADD,DeviceProtection
CHG-014980,6050-IJRHS,2021-06-09,ADD,StreamingTV
CHG-014981,6050-IJRHS,2020-06-16,ADD,StreamingMovies
CHG-014982,8591-TKMZH,2020-12-27,ADD,Fiber optic
CHG-014983,8591-TKMZH,2022-11-22,ADD,OnlineSecurity
CHG-014984,8591-TKMZH,2025-01-12,ADD,OnlineBackup
CHG-014985,8591-TKMZH,2022-05-24,ADD,TechSupport
CHG-014986,8591-TKMZH,2023-12-06,ADD,StreamingTV
CHG-014987,8591-TKMZH,2022-02-11,ADD,StreamingMovies
CHG-014988,0734-OXWBT,2025-08-03,ADD,DSL
CHG-014989,0734-OXWBT,2025-09-23,ADD,TechSupport
CHG-014990,0734-OXWBT,2025-08-31,ADD,StreamingTV
CHG-014991,0734-OXWBT,2025-08-22,ADD,StreamingMovies
