customerID,data_aquisicao,canal_aquisicao,codigo_campanha
2279-AXJJK,2021-07-01,Website,BLACKFRIDAY
6769-DYBQN,2022-01-01,Website,PPC_GOOGLE
0909-SELIE,2020-10-01,Loja Física,WALK_IN
3417-TSCIC,2023-06-01,Parceiro,PARTNER_SITE
1042-HFUCW,2023-10-01,Loja Física,WALK_IN
4439-JMPMT,2025-06-01,Website,BLACKFRIDAY
6537-OTKMY,2024-08-01,Telefone,INBOUND
8999-EXMNO,2024-04-01,Loja Física,WALK_IN
6725-TPKJO,2022-03-01,Parceiro,REFERRAL
2446-BEGGB,2025-05-01,Website,PPC_GOOGLE
7162-WPHPM,2021-01-01,Loja Física,WALK_IN
1599-MMYRQ,2020-09-01,Loja Física,EVENTO_LOCAL
8821-KVZKQ,2020-01-01,Loja Física,WALK_IN
1496-GGSUK,2025-10-01,Telefone,TV_ADS_Q3
6434-TTGJP,2025-01-01,Telefone,OUTBOUND_CALL
0042-JVWOJ,2023-09-01,Telefone,TV_ADS_Q3
0130-SXOUN,2020-05-01,Website,ORGANIC
2575-GFSOE,2025-04-01,Website,PPC_GOOGLE
2330-PQGDQ,2021-08-01,Loja Física,WALK_IN
1452-UZOSF,2019-11-01,Loja Física,WALK_IN
2097-YVPKN,2020-06-01,Parceiro,REFERRAL
2842-JTCCU,2025-09-01,Website,BLACKFRIDAY
8597-CTXVJ,2020-01-01,Loja Física,WALK_IN
6631-HMANX,2019-11-01,Loja Física,WALK_IN
9962-BFPDU,2025-10-01,Website,PPC_GOOGLE
3296-SILRA,2025-10-01,Website,PPC_GOOGLE
9681-OXGVC,2025-06-01,Website,ORGANIC
6394-HHHZM,2025-08-01,Telefone,OUTBOUND_CALL
5995-LFTLE,2021-01-01,Telefone,INBOUND
5180-UCIIQ,2024-01-01,Website,BLACKFRIDAY
1932-UEDCX,2023-02-01,Telefone,OUTBOUND_CALL
7153-OANIO,2025-10-01,Telefone,INBOUND
5188-HGMLP,2021-05-01,Website,BLACKFRIDAY
0665-XHDJU,2019-11-01,Loja Física,WALK_IN
6521-YYTYI,2025-10-01,Website,ORGANIC
8878-HMWBV,2025-08-01,Telefone,TV_ADS_Q3
8265-HKSOW,2019-11-01,Parceiro,REFERRAL
3544-FBCAS,2019-11-01,Loja Física,EVENTO_LOCAL
5331-RGMTT,2021-05-01,Website,PPC_GOOGLE
4759-PXTAN,2020-12-01,Loja Física,WALK_IN
7054-DMVAS,2021-05-01,Loja Física,WALK_IN
3428-MMGUB,2020-11-01,Loja Física,EVENTO_LOCAL
6549-BTYPG,2020-11-01,Telefone,OUTBOUND_CALL
7823-JSOAG,2025-08-01,Website,PPC_GOOGLE
3705-RHRFR,2020-02-01,Loja Física,EVENTO_LOCAL
9374-YOLBJ,2025-10-01,Website,ORGANIC
9074-KGVOX,2021-09-01,Telefone,OUTBOUND_CALL
6128-DAFVY,2021-03-01,Telefone,INBOUND
9933-QRGTX,2020-11-01,Loja Física,EVENTO_LOCAL
4476-OSWTN,2020-02-01,Telefone,OUTBOUND_CALL
3751-KTZEL,2025-10-01,Telefone,INBOUND
1977-STDKI,2025-10-01,Website,PPC_GOOGLE
5066-GFJMM,2025-08-01,Telefone,TV_ADS_Q3
2661-GKBTK,2020-11-01,Loja Física,WALK_IN
0458-HEUZG,2024-10-01,Telefone,TV_ADS_Q3
7268-WNTCP,2020-09-01,Telefone,OUTBOUND_CALL
0824-VWDPO,2022-02-01,Loja Física,WALK_IN
8409-WQJUX,2023-10-01,Loja Física,EVENTO_LOCAL
2578-JQPHZ,2022-03-01,Telefone,OUTBOUND_CALL
3278-FSIXX,2025-09-01,Telefone,TV_ADS_Q3
5813-UECBU,2023-02-01,Website,ORGANIC
0328-GRPMV,2025-10-01,Website,BLACKFRIDAY
9746-UGFAC,2024-01-01,Telefone,TV_ADS_Q3
2946-KIQSP,2022-12-01,Website,PPC_GOOGLE
0625-AFOHS,2023-06-01,Parceiro,REFERRAL
6726-WEXXK,2023-08-01,Loja Física,EVENTO_LOCAL
4636-OLWOE,2021-05-01,Parceiro,REFERRAL
4342-HENTK,2025-09-01,Website,PPC_GOOGLE
4685-ERGHK,2021-02-01,Telefone,INBOUND
0885-HMGPY,2020-09-01,Parceiro,REFERRAL
5003-OKNNK,2024-08-01,Telefone,INBOUND
4195-SMMNX,2025-09-01,Telefone,TV_ADS_Q3
7208-PSIHR,2020-01-01,Loja Física,WALK_IN
4012-ZTHBR,2024-02-01,Website,BLACKFRIDAY
0489-WMEMG,2023-12-01,Telefone,OUTBOUND_CALL
7435-ZNUYY,2025-05-01,Loja Física,WALK_IN
1354-YZFNB,2025-07-01,Loja Física,WALK_IN
6956-SMUCM,2025-08-01,Website,BLACKFRIDAY
2985-FMWYF,2023-12-01,Telefone,TV_ADS_Q3
2812-ENYMO,2023-09-01,Telefone,TV_ADS_Q3
2717-HVIZY,2025-03-01,Website,BLACKFRIDAY
3223-WZWJM,2023-09-01,Website,BLACKFRIDAY
3422-GALYP,2025-09-01,Website,ORGANIC
9053-JZFKV,2020-04-01,Parceiro,PARTNER_SITE
2530-ENDWQ,2019-12-01,Parceiro,REFERRAL
2890-WFBHU,2020-12-01,Telefone,INBOUND
0327-WFZSY,2022-08-01,Loja Física,EVENTO_LOCAL
7977-HXJKU,2024-02-01,Telefone,TV_ADS_Q3
6615-ZGEDR,2025-10-01,Telefone,OUTBOUND_CALL
7033-CLAMM,2021-11-01,Loja Física,WALK_IN
4023-RTIQM,2023-04-01,Loja Física,WALK_IN
0864-FVJNJ,2020-07-01,Parceiro,REFERRAL
7356-IWLFW,2022-01-01,Website,PPC_GOOGLE
9541-PWTWO,2021-07-01,Parceiro,PARTNER_SITE
3967-VQOGC,2020-04-01,Loja Física,WALK_IN
7872-RDDLZ,2020-04-01,Telefone,OUTBOUND_CALL
9250-WYPLL,2025-06-01,Website,PPC_GOOGLE
6308-CQRBU,2019-12-01,Loja Física,WALK_IN
2754-XBHTB,2025-02-01,Website,ORGANIC
1597-LHYNC,2023-09-01,Website,BLACKFRIDAY
0186-CAERR,2019-12-01,Loja Física,EVENTO_LOCAL
3043-SUDUA,2023-03-01,Website,ORGANIC
5442-BHQNG,2025-09-01,Website,BLACKFRIDAY
2169-RRLFW,2019-12-01,Telefone,OUTBOUND_CALL
5872-OEQNH,2020-11-01,Loja Física,WALK_IN
3162-KKZXO,2021-04-01,Telefone,OUTBOUND_CALL
7055-VKGDA,2021-05-01,Loja Física,WALK_IN
0754-UKWQP,2025-09-01,Website,ORGANIC
8873-GLDMH,2025-05-01,Website,BLACKFRIDAY
5696-JVVQY,2021-11-01,Loja Física,WALK_IN
8946-BFWSG,2020-08-01,Parceiro,PARTNER_SITE
7493-TPUWZ,2025-10-01,Telefone,TV_ADS_Q3
0547-HURJB,2024-11-01,Website,ORGANIC
8904-OPDCK,2021-05-01,Website,ORGANIC
8845-LWKGE,2023-05-01,Telefone,OUTBOUND_CALL
1577-HKTFG,2023-05-01,Website,BLACKFRIDAY
8752-STIVR,2025-07-01,Website,ORGANIC
0691-NIKRI,2022-07-01,Telefone,TV_ADS_Q3
5022-JNQEQ,2025-02-01,Website,BLACKFRIDAY
4558-FANTW,2024-06-01,Website,ORGANIC
3249-VHRIP,2020-09-01,Loja Física,EVENTO_LOCAL
3736-BLEPA,2023-07-01,Parceiro,REFERRAL
4701-LKOZD,2020-01-01,Parceiro,REFERRAL
6603-QWSPR,2022-01-01,Telefone,TV_ADS_Q3
9921-QFQUL,2023-12-01,Telefone,OUTBOUND_CALL
1929-ZCBHE,2021-12-01,Telefone,INBOUND
4378-MYPGO,2020-03-01,Loja Física,EVENTO_LOCAL
8651-ENBZX,2020-11-01,Telefone,OUTBOUND_CALL
4129-LYCOI,2020-04-01,Telefone,TV_ADS_Q3
7798-JVXYM,2024-09-01,Telefone,OUTBOUND_CALL
8647-SDTWQ,2021-02-01,Website,PPC_GOOGLE
2696-ECXKC,2021-04-01,Telefone,OUTBOUND_CALL
2081-KJSQF,2025-10-01,Telefone,INBOUND
7623-TRNQN,2025-10-01,Website,ORGANIC
3323-CPBWR,2023-12-01,Telefone,INBOUND
9330-IJWIO,2024-10-01,Website,PPC_GOOGLE
3384-CTMSF,2021-12-01,Telefone,OUTBOUND_CALL
0902-RFHOF,2022-09-01,Loja Física,WALK_IN
9286-DOJGF,2022-09-01,Website,BLACKFRIDAY
6048-QBXKL,2025-09-01,Website,ORGANIC
9661-MHUMO,2025-10-01,Website,PPC_GOOGLE
7718-RXDGG,2024-08-01,Website,PPC_GOOGLE
1025-FALIX,2023-09-01,Telefone,TV_ADS_Q3
3451-VAWLI,2022-12-01,Telefone,OUTBOUND_CALL
3407-QGWLG,2025-08-01,Website,PPC_GOOGLE
1842-EZJMK,2021-09-01,Telefone,INBOUND
2347-WKKAE,2022-05-01,Telefone,INBOUND
8735-DCXNF,2025-01-01,Website,BLACKFRIDAY
3214-IYUUQ,2020-10-01,Telefone,TV_ADS_Q3
1936-UAFEH,2020-03-01,Parceiro,PARTNER_SITE
3587-PMCOY,2025-01-01,Telefone,OUTBOUND_CALL
8079-XRJRS,2020-06-01,Telefone,OUTBOUND_CALL
1027-LKKQQ,2019-11-01,Telefone,OUTBOUND_CALL
7148-XZPHA,2021-04-01,Website,BLACKFRIDAY
8073-IJDCM,2025-10-01,Website,PPC_GOOGLE
5309-TAIKL,2025-04-01,Website,BLACKFRIDAY
6856-RAURS,2025-09-01,Website,ORGANIC
8778-LMWTJ,2025-02-01,Telefone,TV_ADS_Q3
9717-IOAAF,2023-08-01,Loja Física,WALK_IN
8884-ADFVN,2025-04-01,Website,ORGANIC
2845-KDHVX,2020-07-01,Loja Física,WALK_IN
0848-SOMKO,2020-01-01,Loja Física,WALK_IN
2720-WGKHP,2025-09-01,Website,BLACKFRIDAY
6734-FQAJX,2020-04-01,Telefone,INBOUND
2869-ADAWR,2022-02-01,Website,BLACKFRIDAY
1535-VTJOQ,2023-11-01,Loja Física,WALK_IN
6368-TZZDT,2025-07-01,Telefone,TV_ADS_Q3
0943-ZQPXH,2022-03-01,Telefone,OUTBOUND_CALL
1293-BSEUN,2019-11-01,Loja Física,WALK_IN
9894-EZEWG,2025-10-01,Website,ORGANIC
1302-TPUBN,2020-05-01,Parceiro,PARTNER_SITE
7851-FLGGQ,2025-10-01,Telefone,OUTBOUND_CALL
0637-UBJRP,2024-10-01,Website,BLACKFRIDAY
0940-OUQEC,2025-01-01,Website,PPC_GOOGLE
2378-VTKDH,2020-06-01,Telefone,INBOUND
0927-CNGRH,2025-10-01,Website,BLACKFRIDAY
8608-OZTLB,2022-09-01,Loja Física,WALK_IN
2335-GSODA,2023-12-01,Parceiro,PARTNER_SITE
1952-DVVSW,2025-01-01,Telefone,INBOUND
0702-PGIBZ,2025-07-01,Telefone,TV_ADS_Q3
6656-GULJQ,2019-11-01,Telefone,INBOUND
9853-JFZDU,2022-12-01,Website,PPC_GOOGLE
1963-VAUKV,2025-10-01,Telefone,INBOUND
3777-XROBG,2021-01-01,Telefone,TV_ADS_Q3
6994-FGRHH,2020-01-01,Loja Física,WALK_IN
4000-VGMQP,2022-09-01,Loja Física,WALK_IN
3999-WRNGR,2020-11-01,Website,PPC_GOOGLE
3466-RITXD,2023-09-01,Website,BLACKFRIDAY
2680-XKKNJ,2025-03-01,Loja Física,WALK_IN
3058-HJCUY,2022-06-01,Telefone,INBOUND
2974-GGUXS,2022-11-01,Website,BLACKFRIDAY
7994-XIRTR,2021-05-01,Loja Física,EVENTO_LOCAL
3259-FDWOY,2019-12-01,Telefone,TV_ADS_Q3
2101-RANCD,2021-04-01,Telefone,INBOUND
7921-BEPCI,2019-11-01,Loja Física,WALK_IN
0807-ZABDG,2025-08-01,Telefone,OUTBOUND_CALL
8510-TMWYB,2021-05-01,Telefone,INBOUND
3258-ZKPAI,2019-11-01,Telefone,TV_ADS_Q3
1428-IEDPR,2021-07-01,Loja Física,EVENTO_LOCAL
5298-GSTLM,2020-11-01,Telefone,OUTBOUND_CALL
4450-YOOHP,2022-08-01,Website,BLACKFRIDAY
6728-CZFEI,2024-08-01,Loja Física,EVENTO_LOCAL
5748-RNCJT,2020-02-01,Telefone,TV_ADS_Q3
3653-NCRDJ,2022-04-01,Loja Física,EVENTO_LOCAL
6121-TNHBO,2020-08-01,Loja Física,EVENTO_LOCAL
5119-NZPTV,2025-09-01,Website,ORGANIC
6519-ZHPXP,2019-11-01,Loja Física,WALK_IN
7739-LAXOG,2023-03-01,Website,BLACKFRIDAY
3472-QPRCH,2022-07-01,Parceiro,PARTNER_SITE
8224-UAXBZ,2021-01-01,Telefone,INBOUND
9610-WCESF,2020-04-01,Loja Física,EVENTO_LOCAL
9776-CLUJA,2021-08-01,Website,BLACKFRIDAY
2486-WYVVE,2023-04-01,Parceiro,REFERRAL
3865-ZYKAD,2020-02-01,Website,PPC_GOOGLE
1422-DGUBX,2023-03-01,Parceiro,PARTNER_SITE
2999-AANRQ,2024-02-01,Loja Física,WALK_IN
8668-KNZTI,2021-07-01,Loja Física,WALK_IN
0480-KYJVA,2019-11-01,Telefone,OUTBOUND_CALL
6034-ZRYCV,2019-11-01,Parceiro,PARTNER_SITE
9746-YKGXB,2021-07-01,Loja Física,EVENTO_LOCAL
3926-YZVVX,2022-06-01,Telefone,INBOUND
6000-UKLWI,2022-06-01,Loja Física,WALK_IN
2079-FBMZK,2025-05-01,Website,PPC_GOOGLE
6332-FBZRI,2020-04-01,Telefone,INBOUND
2096-XOTMO,2024-07-01,Website,ORGANIC
3266-FTKHB,2024-06-01,Parceiro,REFERRAL
8221-EQDGL,2022-12-01,Telefone,OUTBOUND_CALL
2346-LOCWC,2021-01-01,Parceiro,REFERRAL
6608-QQLVK,2025-10-01,Website,BLACKFRIDAY
0298-XACET,2021-07-01,Loja Física,WALK_IN
7560-QJAVJ,2020-01-01,Loja Física,EVENTO_LOCAL
2995-YWTCD,2024-04-01,Telefone,INBOUND
3551-HUAZH,2025-10-01,Telefone,OUTBOUND_CALL
9137-UIYPG,2022-12-01,Telefone,TV_ADS_Q3
2809-ZMYOQ,2023-03-01,Telefone,TV_ADS_Q3
5084-OOVCJ,2024-06-01,Telefone,INBOUND
0254-WWRKD,2020-04-01,Loja Física,WALK_IN
7727-SHVZV,2025-02-01,Website,PPC_GOOGLE
6302-JGYRJ,2023-04-01,Loja Física,EVENTO_LOCAL
5339-PXDVH,2025-07-01,Website,ORGANIC
2205-LPVGL,2021-01-01,Telefone,OUTBOUND_CALL
8782-NUUOL,2020-11-01,Loja Física,WALK_IN
3685-YLCMQ,2021-01-01,Telefone,INBOUND
7601-WFVZV,2025-10-01,Website,ORGANIC
4609-KNNWG,2023-08-01,Loja Física,WALK_IN
4868-AADLV,2020-05-01,Loja Física,EVENTO_LOCAL
9529-OFXHY,2024-08-01,Website,BLACKFRIDAY
8634-MPHTR,2021-12-01,Website,ORGANIC
2669-QVCRG,2022-06-01,Website,PPC_GOOGLE
2478-EEWWM,2020-12-01,Telefone,OUTBOUND_CALL
9174-IHETN,2021-09-01,Telefone,TV_ADS_Q3
2233-TXSIU,2024-06-01,Telefone,TV_ADS_Q3
9644-UMGQA,2025-05-01,Website,ORGANIC
3256-EZDBI,2021-08-01,Website,PPC_GOOGLE
8761-NSOBC,2022-03-01,Website,ORGANIC
0419-YAAPX,2021-10-01,Website,PPC_GOOGLE
8413-VONUO,2025-09-01,Website,BLACKFRIDAY
0872-CASZJ,2020-12-01,Telefone,INBOUND
4726-DLWQN,2021-09-01,Website,BLACKFRIDAY
8164-OCKUJ,2020-12-01,Telefone,OUTBOUND_CALL
3094-JOJAI,2024-05-01,Website,BLACKFRIDAY
9494-MRNYX,2025-01-01,Website,BLACKFRIDAY
2599-CZABP,2024-09-01,Telefone,TV_ADS_Q3
7945-PRBVF,2022-12-01,Parceiro,PARTNER_SITE
4544-RXFMG,2025-03-01,Loja Física,EVENTO_LOCAL
0859-YGKFW,2024-05-01,Telefone,TV_ADS_Q3
1150-FTQGN,2020-11-01,Telefone,TV_ADS_Q3
9223-UCPVT,2025-10-01,Website,BLACKFRIDAY
7196-LIWRH,2025-05-01,Loja Física,WALK_IN
5448-VWNAM,2024-04-01,Website,BLACKFRIDAY
1177-XZBJL,2021-06-01,Loja Física,EVENTO_LOCAL
3518-FSTWG,2019-11-01,Telefone,INBOUND
9330-VOFSZ,2020-11-01,Parceiro,REFERRAL
4351-QLCSU,2025-10-01,Website,ORGANIC
0939-EREMR,2024-10-01,Telefone,TV_ADS_Q3
9389-ACWBI,2025-06-01,Website,PPC_GOOGLE
5419-JPRRN,2025-10-01,Website,ORGANIC
3644-QXEHN,2024-10-01,Website,BLACKFRIDAY
2911-IJORQ,2022-10-01,Telefone,INBOUND
5921-NGYRH,2020-07-01,Website,BLACKFRIDAY
2100-BDNSN,2025-06-01,Website,PPC_GOOGLE
5998-DZLYR,2020-10-01,Loja Física,EVENTO_LOCAL
0488-GSLFR,2025-10-01,Telefone,INBOUND
9318-NKNFC,2025-10-01,Website,PPC_GOOGLE
3985-HOYPM,2023-09-01,Loja Física,WALK_IN
9728-FTTVZ,2025-10-01,Website,BLACKFRIDAY
9548-LERKT,2023-11-01,Loja Física,EVENTO_LOCAL
6576-FBXOJ,2024-06-01,Loja Física,WALK_IN
4310-KEDTB,2023-09-01,Website,ORGANIC
7254-IQWOZ,2025-10-01,Website,PPC_GOOGLE
2474-BRUCM,2022-07-01,Website,ORGANIC
4062-HBMOS,2021-07-01,Website,ORGANIC
0742-NXBGR,2025-10-01,Telefone,OUTBOUND_CALL
2676-ISHSF,2025-10-01,Website,BLACKFRIDAY
9236-NDUCW,2024-02-01,Parceiro,PARTNER_SITE
4753-PADAS,2020-04-01,Telefone,TV_ADS_Q3
6103-QCKFX,2022-03-01,Website,BLACKFRIDAY
7781-EWARA,2020-01-01,Loja Física,EVENTO_LOCAL
6110-OHIHY,2025-08-01,Website,BLACKFRIDAY
7018-FPXHH,2021-03-01,Loja Física,EVENTO_LOCAL
5889-LFOLL,2024-10-01,Telefone,INBOUND
5708-EVONK,2021-01-01,Telefone,INBOUND
8708-XPXHZ,2022-05-01,Website,ORGANIC
0616-ATFGB,2025-10-01,Website,BLACKFRIDAY
0572-ZJKLT,2022-01-01,Telefone,TV_ADS_Q3
5135-RDDQL,2020-08-01,Loja Física,EVENTO_LOCAL
1353-LJWEM,2024-12-01,Website,ORGANIC
1794-SWWKL,2024-08-01,Telefone,OUTBOUND_CALL
6166-YIPFO,2019-11-01,Parceiro,PARTNER_SITE
7016-BPGEU,2023-06-01,Website,BLACKFRIDAY
6876-ADESB,2025-10-01,Telefone,OUTBOUND_CALL
9332-GYWLO,2025-05-01,Telefone,TV_ADS_Q3
1963-SVUCV,2025-10-01,Website,ORGANIC
4184-VODJZ,2020-08-01,Telefone,INBOUND
0220-EBGCE,2025-09-01,Telefone,TV_ADS_Q3
1092-WPIVQ,2024-05-01,Telefone,INBOUND
7233-IOQNP,2022-04-01,Website,ORGANIC
2834-JKOOW,2024-08-01,Loja Física,WALK_IN
2754-VDLTR,2025-01-01,Website,BLACKFRIDAY
2400-FEQME,2021-04-01,Parceiro,PARTNER_SITE
3190-XFANI,2021-10-01,Parceiro,REFERRAL
7551-DACSP,2025-05-01,Website,ORGANIC
4957-SREEC,2020-01-01,Loja Física,WALK_IN
7235-NXZCP,2025-09-01,Telefone,INBOUND
0230-UBYPQ,2020-08-01,Loja Física,WALK_IN
4923-ADWXJ,2023-10-01,Website,PPC_GOOGLE
1763-KUAAW,2024-05-01,Loja Física,EVENTO_LOCAL
1104-TNLZA,2023-07-01,Telefone,OUTBOUND_CALL
5195-KPUNQ,2021-06-01,Loja Física,WALK_IN
0520-FDVVT,2022-12-01,Loja Física,EVENTO_LOCAL
3439-GVUSX,2025-10-01,Website,BLACKFRIDAY
1444-VVSGW,2020-01-01,Telefone,OUTBOUND_CALL
5712-PTIWW,2025-09-01,Website,ORGANIC
5949-HGVJL,2023-09-01,Telefone,OUTBOUND_CALL
5203-XEHAX,2023-01-01,Loja Física,EVENTO_LOCAL
1635-HDGFT,2024-04-01,Loja Física,WALK_IN
3315-TOTBP,2024-08-01,Website,PPC_GOOGLE
8050-XGRVL,2020-09-01,Parceiro,PARTNER_SITE
6661-HBGWL,2022-05-01,Telefone,INBOUND
1518-VOWAV,2025-02-01,Website,ORGANIC
9828-QHFBK,2023-11-01,Website,BLACKFRIDAY
3908-MKIMJ,2020-03-01,Loja Física,WALK_IN
5012-YSPJJ,2023-04-01,Website,BLACKFRIDAY
5909-ECHUI,2025-10-01,Website,ORGANIC
1309-BXVOQ,2024-02-01,Website,ORGANIC
6728-VOIFY,2020-08-01,Loja Física,WALK_IN
9317-WZPGV,2025-09-01,Telefone,TV_ADS_Q3
4891-NLUBA,2020-10-01,Loja Física,WALK_IN
2856-HYAPG,2025-10-01,Website,PPC_GOOGLE
8969-PRHFK,2024-05-01,Loja Física,WALK_IN
0661-KQHNK,2025-05-01,Parceiro,PARTNER_SITE
8709-KRDVL,2023-02-01,Telefone,INBOUND
4488-PSYCG,2024-07-01,Website,ORGANIC
1427-VERSM,2021-03-01,Website,BLACKFRIDAY
9801-NOSHQ,2023-12-01,Loja Física,WALK_IN
6339-YPSAH,2025-02-01,Telefone,TV_ADS_Q3
3621-CEOVK,2024-09-01,Website,BLACKFRIDAY
6906-ANDWJ,2024-08-01,Telefone,TV_ADS_Q3
2159-TURXX,2025-06-01,Website,PPC_GOOGLE
1548-FEHVL,2020-10-01,Website,BLACKFRIDAY
3795-CAWEX,2020-01-01,Telefone,OUTBOUND_CALL
6215-NQCPY,2024-08-01,Website,BLACKFRIDAY
5647-URDKA,2025-03-01,Parceiro,PARTNER_SITE
2229-DPMBI,2025-03-01,Telefone,INBOUND
9626-WEQRM,2025-07-01,Website,ORGANIC
2188-SXWVT,2023-01-01,Telefone,INBOUND
6258-PVZWJ,2020-03-01,Loja Física,WALK_IN
1094-BKOSX,2022-02-01,Loja Física,EVENTO_LOCAL
6969-MVBAI,2025-02-01,Website,ORGANIC
2978-XXSOG,2024-01-01,Telefone,INBOUND
2342-CKIAO,2025-09-01,Telefone,INBOUND
6953-PBDIN,2020-01-01,Telefone,OUTBOUND_CALL
3898-BSJYF,2025-01-01,Loja Física,WALK_IN
3938-YFPXD,2019-11-01,Loja Física,EVENTO_LOCAL
7696-AMHOD,2021-10-01,Parceiro,REFERRAL
2453-SAFNS,2021-05-01,Telefone,TV_ADS_Q3
9558-IHEZX,2019-12-01,Loja Física,WALK_IN
9617-UDPEU,2024-01-01,Telefone,TV_ADS_Q3
6340-DACFT,2021-09-01,Telefone,INBOUND
4955-VCWBI,2022-04-01,Telefone,INBOUND
6813-GZQCG,2022-02-01,Loja Física,EVENTO_LOCAL
7426-GSWPO,2020-07-01,Website,ORGANIC
3389-KTRXV,2023-12-01,Telefone,OUTBOUND_CALL
3118-UHVVQ,2020-03-01,Telefone,INBOUND
1031-IIDEO,2025-10-01,Website,ORGANIC
5832-XKAES,2025-09-01,Telefone,TV_ADS_Q3
3205-MXZRA,2023-09-01,Telefone,OUTBOUND_CALL
4701-AHWMW,2021-04-01,Website,BLACKFRIDAY
8317-BVKSO,2024-09-01,Website,PPC_GOOGLE
5702-KVQRD,2019-12-01,Parceiro,REFERRAL
0083-PIVIK,2020-07-01,Parceiro,PARTNER_SITE
9210-IAHGH,2025-04-01,Telefone,TV_ADS_Q3
6169-PGNCD,2021-02-01,Loja Física,EVENTO_LOCAL
0023-XUOPT,2024-10-01,Website,PPC_GOOGLE
4592-IWTJI,2025-08-01,Website,PPC_GOOGLE
4909-JOUPP,2019-11-01,Loja Física,WALK_IN
4657-FWVFY,2022-07-01,Website,ORGANIC
2257-BOVXD,2024-09-01,Telefone,OUTBOUND_CALL
7729-JTEEC,2025-09-01,Website,BLACKFRIDAY
7632-MNYOY,2020-05-01,Loja Física,WALK_IN
6518-LGAOV,2022-09-01,Website,PPC_GOOGLE
7242-QZLXF,2025-10-01,Telefone,OUTBOUND_CALL
4576-CSAJH,2024-01-01,Telefone,TV_ADS_Q3
1000-AJSLD,2025-10-01,Website,PPC_GOOGLE
9696-RMYBA,2025-06-01,Website,ORGANIC
8690-UPCZI,2023-06-01,Loja Física,EVENTO_LOCAL
1062-LHZOD,2025-10-01,Telefone,INBOUND
9770-LXDBK,2025-08-01,Website,ORGANIC
4086-WITJG,2019-12-01,Loja Física,EVENTO_LOCAL
8344-WFMFH,2025-02-01,Website,PPC_GOOGLE
9600-NAXZN,2022-04-01,Website,PPC_GOOGLE
8822-KNBHV,2021-11-01,Parceiro,PARTNER_SITE
8404-FYDIB,2023-09-01,Telefone,OUTBOUND_CALL
2791-SFVEW,2025-02-01,Website,ORGANIC
6457-USBER,2025-10-01,Website,PPC_GOOGLE
6762-NSODU,2022-01-01,Loja Física,WALK_IN
4662-EKDPQ,2025-09-01,Website,ORGANIC
9248-OJYKK,2025-10-01,Website,PPC_GOOGLE
9888-ZCUMM,2020-07-01,Telefone,OUTBOUND_CALL
3398-FSHON,2024-11-01,Website,BLACKFRIDAY
3319-DWOEP,2025-05-01,Website,BLACKFRIDAY
1074-WVEVG,2020-12-01,Telefone,INBOUND
9979-RGMZT,2025-04-01,Loja Física,WALK_IN
6437-UDQJM,2019-11-01,Telefone,OUTBOUND_CALL
1226-IENZN,2024-07-01,Website,BLACKFRIDAY
2108-GLPQB,2023-10-01,Telefone,OUTBOUND_CALL
9259-PACGQ,2023-01-01,Telefone,TV_ADS_Q3
4415-IJZTP,2025-10-01,Website,ORGANIC
1465-VINDH,2025-01-01,Website,ORGANIC
5474-LAMUQ,2023-11-01,Loja Física,EVENTO_LOCAL
3468-DRVQJ,2025-01-01,Loja Física,EVENTO_LOCAL
1122-YJBCS,2020-02-01,Loja Física,WALK_IN
4990-ALDGW,2021-02-01,Telefone,OUTBOUND_CALL
4816-OKWNX,2021-09-01,Loja Física,WALK_IN
3315-IKYZQ,2023-07-01,Telefone,OUTBOUND_CALL
2810-FTLEM,2024-07-01,Telefone,INBOUND
4747-LCAQL,2023-10-01,Telefone,OUTBOUND_CALL
3411-WLRSQ,2025-08-01,Telefone,TV_ADS_Q3
0898-XCGTF,2020-10-01,Loja Física,WALK_IN
8006-PYCSW,2025-09-01,Website,PPC_GOOGLE
8249-THVEC,2021-08-01,Telefone,INBOUND
8722-PRFDV,2019-12-01,Loja Física,EVENTO_LOCAL
2164-SOQXL,2024-03-01,Telefone,TV_ADS_Q3
4020-KIUDI,2025-05-01,Website,BLACKFRIDAY
5850-BDWCY,2025-05-01,Telefone,OUTBOUND_CALL
2038-YSEZE,2023-06-01,Website,BLACKFRIDAY
0827-ITJPH,2022-11-01,Telefone,TV_ADS_Q3
8799-OXZMD,2023-07-01,Website,PPC_GOOGLE
1925-TIBLE,2025-04-01,Telefone,INBOUND
1705-GUHPV,2020-08-01,Telefone,INBOUND
4779-ZGICK,2021-11-01,Loja Física,WALK_IN
0048-PIHNL,2021-10-01,Parceiro,PARTNER_SITE
0818-OCPZO,2023-08-01,Website,BLACKFRIDAY
3967-KXAPS,2019-11-01,Loja Física,EVENTO_LOCAL
1447-GIQMR,2025-10-01,Website,PPC_GOOGLE
3704-IEAXF,2019-11-01,Loja Física,WALK_IN
6810-VCAEX,2021-12-01,Loja Física,EVENTO_LOCAL
0674-EYYZV,2025-10-01,Website,BLACKFRIDAY
4480-MBMLB,2022-11-01,Parceiro,PARTNER_SITE
1395-OFUWC,2022-04-01,Website,BLACKFRIDAY
0822-QGCXA,2023-08-01,Telefone,TV_ADS_Q3
0872-NXJYS,2025-02-01,Website,ORGANIC
2832-KJCRD,2022-09-01,Website,BLACKFRIDAY
3588-WSTTJ,2022-12-01,Website,PPC_GOOGLE
